order_id,order_value,return_probability,risk_tier
O03914,2715.66,0.20056759329295576,MEDIUM
O08663,5644.76,0.47203305698653475,HIGH
O14000,853.83,0.07006531584214372,LOW
O09231,9740.54,0.5925768145384447,HIGH
O08132,5856.6,0.468789290509548,HIGH
O12089,6890.12,0.3132070513678594,MEDIUM
O05407,1376.47,0.41334145747329776,HIGH
O07960,2638.88,0.5015030535966502,HIGH
O10311,1231.7,0.32983965955032757,MEDIUM
O12687,6818.38,0.4054241428800615,HIGH
O12601,3321.99,0.054740026803537706,LOW
O16047,7134.21,0.6599881660692407,VERY_HIGH
O00181,2728.01,0.10053690276059309,LOW
O06354,31269.15,0.21649039930461475,MEDIUM
O08868,351.3,0.21760811387692172,MEDIUM
O04127,33108.51,0.034779389269015394,LOW
O04468,992.56,0.3780544712429099,MEDIUM
O06345,935.94,0.07756986364255024,LOW
O02302,2868.78,0.08345003105830708,LOW
O15277,17963.29,0.2494082848947521,MEDIUM
O06204,2438.77,0.35459171127336814,MEDIUM
O00584,2718.27,0.3263352687178742,MEDIUM
O11148,5959.18,0.4192236664681313,HIGH
O11340,387.44,0.44439255988573123,HIGH
O16815,3477.62,0.1164036166573255,LOW
O08250,4410.98,0.5153284941064767,HIGH
O03969,1697.28,0.2107578236114791,MEDIUM
O16925,5083.43,0.3920223924482107,MEDIUM
O07072,20203.87,0.05048390414585006,LOW
O09890,7029.09,0.1548741265156177,LOW
O09837,2833.11,0.06759158172755798,LOW
O00111,2804.94,0.6397676148348581,VERY_HIGH
O15396,58501.33,0.2969633410819238,MEDIUM
O16717,4333.49,0.3430650630581872,MEDIUM
O03622,7736.06,0.03316460229137331,LOW
O03754,8656.78,0.4433853975025525,HIGH
O00147,3485.43,0.40033486731338797,HIGH
O03902,5503.87,0.2718949283720153,MEDIUM
O03835,90540.83,0.06718356331931463,LOW
O01598,7833.41,0.4913738117699952,HIGH
O09824,6826.02,0.4802194681923342,HIGH
O07067,998.03,0.29535765789396645,MEDIUM
O14803,31579.57,0.07005978475761317,LOW
O18147,5546.58,0.36018798699123517,MEDIUM
O09718,1065.54,0.3208906321711871,MEDIUM
O07191,5158.4,0.33964559549053264,MEDIUM
O17583,57372.74,0.0730043843330299,LOW
O18245,7789.15,0.5228835860064781,HIGH
O13132,3033.61,0.5324254113758059,HIGH
O16174,3029.82,0.3369058988099904,MEDIUM
O10273,3936.53,0.0671922247637177,LOW
O06855,2422.76,0.18860701885675976,LOW
O01902,5588.77,0.69605213136809,VERY_HIGH
O12971,2286.43,0.5702265574112223,HIGH
O01156,9248.01,0.34020696704767756,MEDIUM
O00899,5598.66,0.10506985027015048,LOW
O11658,28627.45,0.02470477802684874,LOW
O01670,50057.39,0.22210188317898977,MEDIUM
O11550,16749.09,0.15485648957374631,LOW
O08933,15657.92,0.027526517304668038,LOW
O17602,1818.0,0.46225544456926565,HIGH
O00961,24449.11,0.11839894682312033,LOW
O04371,1605.88,0.6781695063913978,VERY_HIGH
O01020,2586.52,0.11650946343243711,LOW
O09797,5013.56,0.322535660887107,MEDIUM
O13801,3462.66,0.12486514255424433,LOW
O14203,606.45,0.05435097066347165,LOW
O12348,1438.44,0.388457673698425,MEDIUM
O08524,21661.62,0.30245369321440413,MEDIUM
O05716,21619.3,0.5132513248461225,HIGH
O04380,1253.09,0.24041130180139383,MEDIUM
O12365,9293.04,0.3326805837083718,MEDIUM
O08970,2064.71,0.38914582669077175,MEDIUM
O11495,76587.28,0.07524847600960696,LOW
O02028,7119.17,0.24773906265251616,MEDIUM
O01744,3984.53,0.6729711643534901,VERY_HIGH
O00648,20243.9,0.16232794240734355,LOW
O10933,2173.19,0.4827911583533549,HIGH
O08845,20219.7,0.24327135328044322,MEDIUM
O04572,2133.87,0.42997752833590397,HIGH
O00870,6819.41,0.2568272262179479,MEDIUM
O08097,3114.98,0.0710404203170543,LOW
O01994,2592.55,0.0574339930866214,LOW
O11446,35130.47,0.03804242023738555,LOW
O08998,1532.16,0.25808959698535305,MEDIUM
O05653,5823.75,0.2505445810595793,MEDIUM
O13502,5856.6,0.4298350071069367,HIGH
O01054,3068.02,0.09809477068876012,LOW
O13644,4171.43,0.4998101458641546,HIGH
O15037,5283.14,0.25084976016947036,MEDIUM
O18736,2563.78,0.03345552315757068,LOW
O01449,24043.45,0.15105948593505422,LOW
O16967,14891.23,0.23058656439419664,MEDIUM
O04250,16549.55,0.08155445223436628,LOW
O10373,731.86,0.35531983575427545,MEDIUM
O10375,1778.83,0.15969856950186273,LOW
O10148,79311.67,0.3632632620851254,MEDIUM
O06397,4123.47,0.40610001821728425,HIGH
O05567,3484.29,0.5301191002054177,HIGH
O19142,87376.42,0.05693970636517312,LOW
O12651,8478.74,0.2431779107011798,MEDIUM
O12194,4954.64,0.30529592919984183,MEDIUM
O01089,8986.86,0.433094680095108,HIGH
O05912,8268.6,0.14280547626803441,LOW
O08294,19015.98,0.05130572230165079,LOW
O15170,1466.28,0.23637869779401918,MEDIUM
O05844,3304.61,0.278249100057752,MEDIUM
O11854,1103.5,0.045071923169457184,LOW
O18638,7467.51,0.17492629053672476,LOW
O00371,3802.58,0.06687421834761285,LOW
O10906,8096.1,0.06673647229271336,LOW
O12462,1692.82,0.09268662337525074,LOW
O13251,26164.12,0.059386564609498406,LOW
O19048,7934.23,0.10950890783741754,LOW
O15648,1296.28,0.12128824851422525,LOW
O03090,343.45,0.0364104182436309,LOW
O11108,2852.44,0.10983529119859119,LOW
O00205,3222.26,0.5311643563663643,HIGH
O15987,1707.41,0.05151263077725516,LOW
O17091,1879.67,0.10029755245747618,LOW
O05245,6738.34,0.5826628264567657,HIGH
O14429,47933.58,0.11458574711162414,LOW
O04744,1709.02,0.21171409954353787,MEDIUM
O04576,3843.56,0.3115158713746531,MEDIUM
O16347,15497.36,0.3839989758262642,MEDIUM
O00435,5976.8,0.18165868005639035,LOW
O08533,45003.18,0.13024275862789392,LOW
O05291,4093.64,0.4161513123999188,HIGH
O11988,5642.71,0.48625487606755347,HIGH
O17170,919.58,0.03812012955800669,LOW
O09776,2778.77,0.3331885132933039,MEDIUM
O01719,34759.18,0.4567785967116757,HIGH
O16007,1524.42,0.4880263433717327,HIGH
O14570,4080.14,0.18736297873175115,LOW
O19108,14003.04,0.3454643703768813,MEDIUM
O19541,58550.78,0.0868590843422804,LOW
O05449,6111.05,0.6352530389721006,VERY_HIGH
O13699,6056.89,0.5791137346430549,HIGH
O07432,6475.14,0.28133211260515256,MEDIUM
O06445,9761.86,0.22481342810801028,MEDIUM
O15694,2649.95,0.23265851114433916,MEDIUM
O02467,9956.99,0.763385357774121,VERY_HIGH
O18876,455.48,0.2134067413141482,MEDIUM
O07128,2134.26,0.16493793420566313,LOW
O06013,15105.71,0.16593324200101248,LOW
O04272,2651.21,0.038178135414174606,LOW
O10872,44326.98,0.13653398822448576,LOW
O14105,4086.96,0.21968239653919,MEDIUM
O18108,31353.85,0.12059730461168186,LOW
O01807,2266.98,0.21299785436398938,MEDIUM
O19224,6649.85,0.15311094970550418,LOW
O01304,35461.58,0.22882722357584262,MEDIUM
O09538,738.8,0.208073981003193,MEDIUM
O14409,40203.3,0.10956837985499557,LOW
O19620,435.47,0.13418880744190642,LOW
O18193,7160.49,0.29242194075432076,MEDIUM
O05675,174.47,0.20456686174729838,MEDIUM
O06580,2693.42,0.27649291892714867,MEDIUM
O06212,6839.65,0.410903112942456,HIGH
O02829,1722.31,0.19334225934697608,LOW
O19247,9037.4,0.5848326942189852,HIGH
O19387,4574.51,0.5316454281869738,HIGH
O18110,5777.98,0.5578414018882869,HIGH
O03543,1029.41,0.6940911628159803,VERY_HIGH
O09364,14192.26,0.07518615128306398,LOW
O18453,70160.39,0.047489857429550794,LOW
O15583,6198.22,0.6946326677200672,VERY_HIGH
O13938,5094.41,0.5480743150716033,HIGH
O02328,3795.55,0.29658300740361815,MEDIUM
O03198,2135.27,0.17036209107474704,LOW
O05964,17331.17,0.33896551681805964,MEDIUM
O01459,3479.94,0.3212876614399856,MEDIUM
O12485,2167.5,0.6198875581584758,VERY_HIGH
O19674,4767.34,0.6200181572946224,VERY_HIGH
O15373,5292.91,0.33578140055855876,MEDIUM
O10397,9379.98,0.45395589839207356,HIGH
O17955,74976.38,0.03688990895641159,LOW
O06283,11086.63,0.24589200773327255,MEDIUM
O00604,4894.8,0.38759739566753254,MEDIUM
O11161,20071.23,0.3039395547855082,MEDIUM
O16232,20399.32,0.21373428868371908,MEDIUM
O16077,5708.37,0.7947925735736834,VERY_HIGH
O04788,4767.34,0.6107851378955218,VERY_HIGH
O07372,2927.16,0.15712254182280097,LOW
O05003,5314.61,0.5074305584331873,HIGH
O07641,49362.6,0.021289650615065606,LOW
O11614,3407.84,0.4237333965811098,HIGH
O02272,2738.67,0.052180040707518596,LOW
O07353,3748.53,0.1705986754497286,LOW
O16353,3659.88,0.457873721015351,HIGH
O03988,71039.96,0.06723328476443124,LOW
O15280,1219.76,0.14865465221385682,LOW
O08135,9010.84,0.678618294096993,VERY_HIGH
O14445,6347.7,0.3001979294335501,MEDIUM
O00379,14140.21,0.06301099271509022,LOW
O10608,15745.25,0.05130299260967734,LOW
O00480,43800.22,0.052015944995896256,LOW
O10463,24879.38,0.039296938558458824,LOW
O02640,2155.93,0.23110029314675057,MEDIUM
O03346,7441.49,0.5561388137900513,HIGH
O03176,77667.93,0.07615613102542428,LOW
O15332,5503.87,0.381772180816445,MEDIUM
O18089,48084.35,0.03792163278858402,LOW
O18274,7356.87,0.4577376814212914,HIGH
O16315,16094.94,0.12709240631815566,LOW
O07002,11086.63,0.1897535253266681,LOW
O08997,42640.54,0.10058934651578048,LOW
O09369,4031.41,0.4850491892475081,HIGH
O02011,3717.14,0.19282779067354758,LOW
O17135,564.6,0.5178701601663026,HIGH
O13664,8783.67,0.1953487560744296,LOW
O10840,4308.01,0.08006393503650848,LOW
O12630,7736.06,0.29281665296278386,MEDIUM
O06394,12726.76,0.4005852645929555,HIGH
O18140,2678.74,0.19416455592136378,LOW
O19368,4629.21,0.19776090718845296,LOW
O07005,2287.91,0.40515173230091023,HIGH
O03820,1142.24,0.3067515511867619,MEDIUM
O10769,5083.43,0.5750806963546595,HIGH
O06194,8096.1,0.18116549857328285,LOW
O16653,3223.41,0.0491382796601664,LOW
O09061,6252.65,0.2527581892565096,MEDIUM
O10093,1147.68,0.40493540840577646,HIGH
O19618,3917.37,0.050931511795872124,LOW
O16542,57861.22,0.061738680855590866,LOW
O17140,3351.05,0.6265137874268749,VERY_HIGH
O05686,572.89,0.5075350345145822,HIGH
O01424,1591.1,0.20104039059354048,MEDIUM
O06967,5441.85,0.2611479332169108,MEDIUM
O16646,5383.67,0.43182079724483935,HIGH
O06325,5321.9,0.15090555172235354,LOW
O08673,5438.66,0.17753038980964944,LOW
O17581,3103.98,0.6048179468056454,VERY_HIGH
O01700,5160.64,0.17895543802208527,LOW
O08185,51058.19,0.027896675177405354,LOW
O12117,3222.26,0.427254606944366,HIGH
O00672,5472.02,0.7381035749555925,VERY_HIGH
O08474,82876.88,0.03901004738814529,LOW
O11290,13038.92,0.15649798765843353,LOW
O11790,27901.16,0.24233925174376097,MEDIUM
O02449,12526.34,0.06869740308021312,LOW
O04307,12871.87,0.308116652458932,MEDIUM
O16319,702.74,0.2800702976357487,MEDIUM
O12738,6798.38,0.17139728041351496,LOW
O08438,6316.4,0.49682809727974336,HIGH
O18753,3541.39,0.057207167235240906,LOW
O02769,968.8,0.15133327361825843,LOW
O16978,24552.49,0.36033997391316885,MEDIUM
O15330,5095.78,0.5140501846744072,HIGH
O08746,3273.49,0.04060580200862267,LOW
O00827,6818.38,0.157863623218109,LOW
O16367,9293.04,0.601495314335111,VERY_HIGH
O05538,12690.71,0.45944272984272044,HIGH
O18252,3034.8,0.34797782745965633,MEDIUM
O13470,11086.29,0.48557142618550553,HIGH
O08900,6092.65,0.202956190007066,MEDIUM
O18596,5029.89,0.5604924075990789,HIGH
O09709,5280.63,0.6996975673413832,VERY_HIGH
O04066,2015.1,0.123877442947636,LOW
O01924,597.82,0.5525908069372136,HIGH
O16145,5976.8,0.5287792842787157,HIGH
O15438,8160.14,0.5294283561697889,HIGH
O13211,2988.94,0.4292946162167335,HIGH
O03726,2868.78,0.35072317180708334,MEDIUM
O11003,22252.5,0.1786319875672017,LOW
O00576,17232.85,0.261094832326582,MEDIUM
O05036,6994.12,0.5228731855764289,HIGH
O12064,4800.34,0.2805897064456341,MEDIUM
O10871,5206.94,0.637026508379472,VERY_HIGH
O07001,10194.7,0.29810208446862163,MEDIUM
O08379,3304.61,0.3502726717478955,MEDIUM
O11612,72332.43,0.07888241481585713,LOW
O02235,451.66,0.15931529668692063,LOW
O16196,2926.57,0.28130325288073943,MEDIUM
O00585,51125.89,0.29592156186224516,MEDIUM
O18460,83315.47,0.07026453875722855,LOW
O05332,9727.84,0.6372611245868437,VERY_HIGH
O18190,7759.9,0.40999990523278423,HIGH
O13694,9740.54,0.5977385089197217,HIGH
O07521,11764.43,0.5580869030982882,HIGH
O13610,3639.84,0.25951992390040857,MEDIUM
O19329,806.65,0.2827242702527889,MEDIUM
O11709,8510.23,0.507625616517258,HIGH
O07054,13268.66,0.09571738366615304,LOW
O10668,4548.16,0.18406611606801498,LOW
O10379,3688.43,0.22462552376438322,MEDIUM
O18346,20399.32,0.12854076899937303,LOW
O03216,43292.83,0.30885932060710236,MEDIUM
O06722,1756.22,0.16774933530044303,LOW
O08122,45535.44,0.09345967360929035,LOW
O03179,935.94,0.42543180189841595,HIGH
O19260,28430.54,0.251885516814557,MEDIUM
O14418,2365.62,0.138491815647664,LOW
O04615,904.88,0.5660325931904141,HIGH
O13301,4744.44,0.14171021921371232,LOW
O11166,2846.66,0.30467065299813473,MEDIUM
O14797,20150.69,0.08851004339193011,LOW
O07046,27239.52,0.2603176996467713,MEDIUM
O16760,5083.43,0.6936950245121658,VERY_HIGH
O13686,79311.67,0.151244160025377,LOW
O17142,5383.67,0.5174838436749585,HIGH
O17454,2694.91,0.07512196610352274,LOW
O04589,73062.39,0.11377271136614756,LOW
O02617,3229.5,0.03011475195558506,LOW
O18076,2074.04,0.10393619164370092,LOW
O04433,5200.62,0.2945108740087401,MEDIUM
O02728,3216.55,0.4997052533025658,HIGH
O08156,56919.3,0.02657329624762147,LOW
O12056,4280.53,0.3835360189101187,MEDIUM
O00830,3915.84,0.331569790307106,MEDIUM
O05928,8048.84,0.42634051701161185,HIGH
O07145,6390.51,0.5094332013201903,HIGH
O19197,13291.99,0.16936286157490943,LOW
O16374,1957.65,0.2309617021028747,MEDIUM
O19028,18776.92,0.04915834299379538,LOW
O09743,84156.84,0.15554621184992354,LOW
O17337,20027.25,0.24851450820873877,MEDIUM
O15576,4993.95,0.5134958105770692,HIGH
O03570,13967.01,0.10923191441389352,LOW
O17244,1291.01,0.051275329491034964,LOW
O05103,5755.76,0.7634308930331478,VERY_HIGH
O00794,49768.16,0.03042507943300355,LOW
O15649,35527.01,0.050939375687888935,LOW
O02861,5718.86,0.3351729234441654,MEDIUM
O07238,5177.19,0.09610244453466635,LOW
O10686,1844.55,0.09055754516721432,LOW
O10466,5800.13,0.21727632487638793,MEDIUM
O03151,20219.7,0.1567299833521534,LOW
O17499,4235.86,0.7739552312385759,VERY_HIGH
O06755,47379.58,0.49378325554956737,HIGH
O06801,3068.02,0.08972576661516966,LOW
O18621,985.12,0.08008873608500963,LOW
O04559,17802.0,0.21306989357178402,MEDIUM
O02482,15397.11,0.23251436109201054,MEDIUM
O11566,9106.27,0.10899393900921918,LOW
O13603,5600.63,0.2897231615326214,MEDIUM
O01478,978.6,0.27324127401419435,MEDIUM
O18928,61075.74,0.10223569408045707,LOW
O03689,2941.93,0.19891027726970079,LOW
O03104,6252.65,0.3147065462355723,MEDIUM
O13062,2724.19,0.46783265952616004,HIGH
O16843,49884.02,0.14450468584345721,LOW
O05225,7259.66,0.41953521820869505,HIGH
O03149,2332.67,0.3789503730325616,MEDIUM
O10447,3896.5,0.20842427388242318,MEDIUM
O09458,3296.78,0.2959764118731877,MEDIUM
O00725,15410.83,0.02607086863295388,LOW
O00586,253.55,0.21618951699322578,MEDIUM
O03933,2410.11,0.5854807732304085,HIGH
O01993,52695.7,0.0596284960048354,LOW
O01462,11251.82,0.1631980649235554,LOW
O02049,2028.51,0.04840897544314288,LOW
O13841,26714.94,0.0936649763527265,LOW
O08822,45998.63,0.08629857975500826,LOW
O03191,1335.2,0.2608765635684244,MEDIUM
O01233,8402.58,0.624893225130153,VERY_HIGH
O14494,13967.01,0.073026932706946,LOW
O06864,7406.74,0.2300586063091429,MEDIUM
O05436,8766.49,0.40938817524414967,HIGH
O15732,3802.58,0.12155833406621458,LOW
O17844,25738.87,0.10049752315026093,LOW
O05787,451.66,0.04459132931376284,LOW
O01685,37273.91,0.1170607152354674,LOW
O08385,1606.75,0.27745826757711656,MEDIUM
O13411,27239.52,0.269169876508517,MEDIUM
O18037,2979.59,0.48553615417048657,HIGH
O16255,6740.15,0.6219130590661397,VERY_HIGH
O10096,3716.5,0.19645523506240722,LOW
O04577,9548.54,0.5719714522438221,HIGH
O13602,373.26,0.1734665100373248,LOW
O02774,74778.91,0.036085717558622186,LOW
O09868,2019.25,0.2012956305506155,MEDIUM
O01754,1029.35,0.1988291359434218,LOW
O08117,6497.67,0.2451398710689919,MEDIUM
O16348,4384.27,0.07525049106477284,LOW
O18633,5708.37,0.5128607431472275,HIGH
O18260,5731.1,0.31823301905323886,MEDIUM
O07329,76587.77,0.1053763553310838,LOW
O01793,16877.74,0.05456655467689546,LOW
O18814,47379.58,0.3209092068085292,MEDIUM
O19109,2001.39,0.476792343267353,HIGH
O11788,8078.97,0.45712769051691043,HIGH
O01286,2714.45,0.4155292654033875,HIGH
O07852,975.81,0.33354013042527036,MEDIUM
O03455,8078.97,0.39024327770780903,MEDIUM
O16541,5391.24,0.5585318484695868,HIGH
O03325,982.62,0.11988686724433677,LOW
O10510,735.39,0.2949251009865899,MEDIUM
O16597,445.58,0.7116085959737877,VERY_HIGH
O09238,18860.09,0.046477745859196846,LOW
O17735,50063.13,0.04609756928916594,LOW
O00374,62364.52,0.03344656011848562,LOW
O18668,3766.42,0.45391735320057053,HIGH
O10257,64696.83,0.1042303899974603,LOW
O04438,7254.92,0.32051046879438894,MEDIUM
O09666,6120.21,0.07547541763384008,LOW
O02310,3679.07,0.10680363213936182,LOW
O03035,4453.14,0.4130879504183668,HIGH
O08702,3059.2,0.1580647584504215,LOW
O06559,7896.7,0.612710711689171,VERY_HIGH
O19373,8825.73,0.28694649851277787,MEDIUM
O14650,2028.14,0.25015234226305066,MEDIUM
O02569,13207.03,0.15444261147291022,LOW
O12766,1522.99,0.0556208335415327,LOW
O00511,7055.28,0.050045716683738854,LOW
O11493,486.86,0.5127523369552565,HIGH
O06624,8824.3,0.6961767578457724,VERY_HIGH
O18335,43022.84,0.13967935280990462,LOW
O17226,78001.77,0.15021920631571364,LOW
O06904,7601.68,0.4130470509320563,HIGH
O03882,4731.47,0.31984918230819537,MEDIUM
O11954,39843.51,0.024131851485348573,LOW
O13002,50586.02,0.07574923754435742,LOW
O12772,73473.98,0.03957735245845306,LOW
O02659,2441.46,0.03123539675661241,LOW
O07797,4032.77,0.23680616356119247,MEDIUM
O04691,17883.27,0.08936897166549895,LOW
O13733,2329.95,0.5235363078744416,HIGH
O12186,10816.21,0.4379202366616357,HIGH
O06468,1775.21,0.08990518204518552,LOW
O10553,43197.65,0.018805578801288067,LOW
O09355,323.25,0.3332365251794987,MEDIUM
O18365,7744.32,0.34819386765176924,MEDIUM
O14207,6266.52,0.3556548958551001,MEDIUM
O05277,6213.41,0.5813353990504867,HIGH
O15137,47112.69,0.014778286145722536,LOW
O15293,91701.53,0.12664032606611814,LOW
O17954,6811.72,0.32905660586922353,MEDIUM
O09490,15769.18,0.11385883640797516,LOW
O13805,8251.68,0.68878112164039,VERY_HIGH
O01797,3219.22,0.6473994641581937,VERY_HIGH
O18893,3488.36,0.332442233965011,MEDIUM
O04268,5510.88,0.056324295589019815,LOW
O12292,2794.1,0.5449010978657137,HIGH
O01814,25875.65,0.20334741436550133,MEDIUM
O00861,5777.98,0.28205688911208376,MEDIUM
O16748,38036.55,0.01154338526983684,LOW
O19159,1926.66,0.25951902265786975,MEDIUM
O10621,9037.4,0.1893622258140897,LOW
O10455,5898.2,0.030796477491162606,LOW
O05936,6644.59,0.6837062230913262,VERY_HIGH
O16764,3892.53,0.3795835135416082,MEDIUM
O07165,4031.41,0.33127390677651053,MEDIUM
O00556,2941.93,0.05049947738712768,LOW
O11519,11091.64,0.36936532795876337,MEDIUM
O07298,11202.43,0.6057410199366693,VERY_HIGH
O06170,925.02,0.37496381143610036,MEDIUM
O07294,9836.8,0.3035010692301614,MEDIUM
O09559,5177.19,0.05120695287141174,LOW
O12174,76959.71,0.10063814451792331,LOW
O12787,5827.63,0.5256696272080176,HIGH
O14140,4446.99,0.4675203895728136,HIGH
O15596,3982.05,0.4522166252218513,HIGH
O10337,6342.63,0.46091002086048166,HIGH
O11843,82876.88,0.13852368856130154,LOW
O05306,4658.12,0.20258895790197864,MEDIUM
O16382,3409.65,0.4649014863450887,HIGH
O02264,1618.18,0.3356707478493138,MEDIUM
O15645,12518.29,0.2751949983724213,MEDIUM
O03735,6969.66,0.39575934327502915,MEDIUM
O15960,5827.63,0.4254587483380003,HIGH
O03074,2319.4,0.08675099430018102,LOW
O08426,57330.76,0.1566283442808419,LOW
O01194,80871.04,0.026534651340412854,LOW
O16554,3080.93,0.2757940697650124,MEDIUM
O00745,13268.66,0.08614964693288367,LOW
O10881,3187.25,0.23772602242790478,MEDIUM
O08767,5708.37,0.3554507366042217,MEDIUM
O12384,7259.66,0.3873467207236273,MEDIUM
O17111,7680.13,0.4027484037296195,HIGH
O00038,7119.17,0.24679974604117158,MEDIUM
O13059,1693.84,0.1453260840165509,LOW
O03287,591.07,0.11046361835344633,LOW
O19016,4787.75,0.3427917659921316,MEDIUM
O01877,7744.07,0.6145778455064789,VERY_HIGH
O02036,5989.63,0.39872992099471405,MEDIUM
O18168,11316.05,0.13535727994884214,LOW
O05389,6497.67,0.33952381283452227,MEDIUM
O06110,17604.26,0.3850633376312801,MEDIUM
O14222,38507.37,0.2715252482580937,MEDIUM
O12939,4798.85,0.1561428295603068,LOW
O06932,7777.93,0.23955363678400984,MEDIUM
O16314,4661.71,0.5544301999695792,HIGH
O19377,2142.68,0.24015062217205682,MEDIUM
O13098,12260.7,0.27847692738131685,MEDIUM
O01093,471.58,0.16912695743789216,LOW
O06683,11579.55,0.5435413977737461,HIGH
O09211,2695.81,0.18451923536114948,LOW
O08255,79311.67,0.10192668274323495,LOW
O08151,7744.33,0.49225217459420395,HIGH
O07508,94871.65,0.08392391012779489,LOW
O16953,4903.28,0.3145488317654462,MEDIUM
O01556,6738.34,0.4273858337551819,HIGH
O12545,5481.73,0.2728995119738192,MEDIUM
O07462,2108.55,0.2302983038044788,MEDIUM
O11700,5543.14,0.5338432628217162,HIGH
O15770,31028.89,0.13175880702847872,LOW
O17761,6245.15,0.07337098999770313,LOW
O19221,5551.25,0.6787327260978511,VERY_HIGH
O07574,7200.89,0.170347153391999,LOW
O18005,2029.67,0.14682681610976392,LOW
O16730,20500.61,0.336846536699591,MEDIUM
O10323,7351.45,0.4584263221320697,HIGH
O17250,11388.91,0.3227776931867352,MEDIUM
O12693,7368.56,0.2650681228282732,MEDIUM
O10072,2533.61,0.12508503886492675,LOW
O05222,250.73,0.32967090890789524,MEDIUM
O19816,3969.67,0.6078947244961938,VERY_HIGH
O02327,3364.32,0.08261519545265435,LOW
O08969,34151.58,0.2677834024611757,MEDIUM
O09007,3477.62,0.059519617438233356,LOW
O11513,9438.32,0.2941578748041911,MEDIUM
O03665,4988.02,0.5050992405901231,HIGH
O05301,6218.02,0.5257029638034748,HIGH
O16287,3010.18,0.03161210990139086,LOW
O02831,7186.92,0.381063641755423,MEDIUM
O02091,3042.97,0.06452570999770708,LOW
O19550,7084.09,0.18873910832536459,LOW
O15258,4791.28,0.16924551268613,LOW
O07444,6667.6,0.2755048588556622,MEDIUM
O00834,4836.61,0.5141496692317697,HIGH
O11409,8011.16,0.4369060853108308,HIGH
O08538,2709.74,0.15445393286096887,LOW
O02352,14421.62,0.2987166448552719,MEDIUM
O18324,8484.17,0.3097959224485645,MEDIUM
O02881,36824.76,0.07074712203205132,LOW
O14550,58898.67,0.19358346257650602,LOW
O09674,5414.27,0.21793545507912485,MEDIUM
O14341,3221.72,0.10603338686667477,LOW
O11679,4548.16,0.2638464546949932,MEDIUM
O18890,4564.65,0.17470399339649542,LOW
O13484,12366.83,0.44385303031854684,HIGH
O18947,6149.7,0.22122867824833103,MEDIUM
O18581,8703.79,0.510580476744625,HIGH
O01972,67905.9,0.3001783573111436,MEDIUM
O14648,7467.51,0.5016440376184526,HIGH
O02647,4047.29,0.07638044177404343,LOW
O07304,27005.8,0.28233787472629107,MEDIUM
O14956,2754.55,0.1637059378458163,LOW
O15181,11871.96,0.11053845419431331,LOW
O08768,9010.84,0.4311380264028777,HIGH
O12212,6558.6,0.6973644133659611,VERY_HIGH
O09261,848.84,0.07330296782212554,LOW
O18211,2365.62,0.18308237817470607,LOW
O00776,663.7,0.1481913319705672,LOW
O04305,1978.6,0.11884459878901067,LOW
O12236,5831.74,0.03891533111034534,LOW
O15793,2812.09,0.3032798754241008,MEDIUM
O03605,19325.67,0.08589404935105575,LOW
O07260,7657.97,0.6708318652844335,VERY_HIGH
O16279,1013.26,0.2992270243238822,MEDIUM
O17545,6792.54,0.5814400711088976,HIGH
O10346,5132.22,0.6945293792579464,VERY_HIGH
O01538,9410.04,0.3215126242542013,MEDIUM
O03851,5824.17,0.6266412949980072,VERY_HIGH
O03322,33026.35,0.031033745490401873,LOW
O05940,5523.03,0.6387907156600151,VERY_HIGH
O10684,36787.23,0.09824296402647947,LOW
O07973,7065.51,0.6326362697770544,VERY_HIGH
O18160,5495.96,0.420849501086364,HIGH
O18682,3979.9,0.10562028640914226,LOW
O16575,585.62,0.14900163715255066,LOW
O10569,22341.16,0.1561447218436007,LOW
O03275,2762.99,0.33412037512832565,MEDIUM
O02957,13291.99,0.16628012866935932,LOW
O14011,25744.2,0.07621126174704476,LOW
O13082,2177.79,0.12924532825631985,LOW
O08288,8173.8,0.3714967752352798,MEDIUM
O13532,2447.8,0.44856163643065816,HIGH
O00231,4040.13,0.2093678787767014,MEDIUM
O04916,5644.22,0.41409026328607323,HIGH
O04249,29810.56,0.06792534404716441,LOW
O17820,13659.4,0.4252000724268784,HIGH
O18601,5472.02,0.623943275482335,VERY_HIGH
O01354,2938.03,0.05210500869439788,LOW
O10536,860.05,0.020430158198515177,LOW
O17812,19421.63,0.14765693353347562,LOW
O10758,2812.09,0.4239873885544992,HIGH
O01255,16326.03,0.1072018168428808,LOW
O05281,2953.61,0.3561834357771172,MEDIUM
O06609,5824.72,0.676380083915574,VERY_HIGH
O16766,2486.23,0.16351791166402146,LOW
O01997,2879.56,0.1189997447691512,LOW
O06666,2438.77,0.07285133002751627,LOW
O09509,1089.9,0.055309649196573205,LOW
O03707,3916.66,0.5416258329741384,HIGH
O09156,16689.86,0.2583213866459926,MEDIUM
O15092,3378.49,0.35205858724905814,MEDIUM
O07632,3829.84,0.46861088508330817,HIGH
O04563,40797.78,0.35448036128199506,MEDIUM
O03772,7769.51,0.5324060949917591,HIGH
O09382,9127.24,0.5147647422720131,HIGH
O17150,9717.81,0.34786047314533475,MEDIUM
O12946,58501.33,0.19668075285601977,LOW
O02955,9534.3,0.2147516214051451,MEDIUM
O10136,21770.37,0.5429292564736091,HIGH
O03017,6051.24,0.2149624479589495,MEDIUM
O12058,3209.08,0.6126514732125248,VERY_HIGH
