order_id,order_value,return_probability,recommended_action,baseline_expected_loss,potential_loss_avoided,intervention_cost,net_benefit,intervention_roi,expected_loss_after_intervention
O15273,2812.09,0.1639356254083817,NORMAL_PROCESSING,36.880138628372485,0.0,0.0,0.0,0.0,36.880138628372485
O16412,8478.74,0.6361024375386498,REVIEW,431.4677745005161,107.86694362512903,75.0,32.866943625129025,0.4382259150017203,323.6008308753871
O07395,5322.07,0.5719315693327637,MONITOR,243.50878777590574,24.350878777590577,20.0,4.350878777590577,0.21754393887952883,219.15790899831518
O02848,3008.57,0.1763413824672094,NORMAL_PROCESSING,42.44283144394978,0.0,0.0,0.0,0.0,42.44283144394978
O08603,4993.95,0.4604312618821684,MONITOR,183.94965602211636,18.394965602211638,20.0,-1.605034397788362,-0.08025171988941811,165.55469041990472
O12727,13495.93,0.1834848956362815,NORMAL_PROCESSING,198.10394460516488,0.0,0.0,0.0,0.0,198.10394460516488
O13960,6453.21,0.2087780314638301,NORMAL_PROCESSING,107.78307843381624,0.0,0.0,0.0,0.0,107.78307843381624
O04645,67569.55,0.0614728630434935,NORMAL_PROCESSING,332.295495444839,0.0,0.0,0.0,0.0,332.295495444839
O09042,5041.62,0.107861984451336,NORMAL_PROCESSING,43.50393104396357,0.0,0.0,0.0,0.0,43.50393104396357
O09024,1267.8,0.1923040235360244,NORMAL_PROCESSING,19.50424328311774,0.0,0.0,0.0,0.0,19.50424328311774
O03399,40257.34,0.057322676424608,NORMAL_PROCESSING,184.61267796283428,0.0,0.0,0.0,0.0,184.61267796283428
O00640,4653.13,0.1612668520278538,NORMAL_PROCESSING,60.031650174109394,0.0,0.0,0.0,0.0,60.031650174109394
O06302,3443.72,0.2001734910639913,NORMAL_PROCESSING,55.14731637175105,0.0,0.0,0.0,0.0,55.14731637175105
O04569,14301.45,0.1517880433379192,NORMAL_PROCESSING,173.66312899160678,0.0,0.0,0.0,0.0,173.66312899160678
O08110,2609.58,0.3506069892569274,NORMAL_PROCESSING,73.1949589620074,0.0,0.0,0.0,0.0,73.1949589620074
O16419,600.82,0.3088980788234243,NORMAL_PROCESSING,14.847371497495185,0.0,0.0,0.0,0.0,14.847371497495185
O02206,5662.99,0.4465006019593845,MONITOR,202.28227551119798,20.2282275511198,20.0,0.22822755111980086,0.011411377555990043,182.05404796007818
O02371,1112.76,0.3664426295569344,NORMAL_PROCESSING,32.621016037261946,0.0,0.0,0.0,0.0,32.621016037261946
O10803,2789.52,0.3494413271799909,NORMAL_PROCESSING,77.98188567961026,0.0,0.0,0.0,0.0,77.98188567961026
O16868,45003.18,0.1365258288927977,NORMAL_PROCESSING,491.5277161849421,0.0,0.0,0.0,0.0,491.5277161849421
O13142,85384.48,0.1555595956084267,NORMAL_PROCESSING,1062.5900144028637,0.0,0.0,0.0,0.0,1062.5900144028637
O18010,7086.15,0.2540613700462716,NORMAL_PROCESSING,144.025358188271,0.0,0.0,0.0,0.0,144.025358188271
O10391,2135.27,0.272474173965446,NORMAL_PROCESSING,46.54447435545583,0.0,0.0,0.0,0.0,46.54447435545583
O02976,7356.87,0.6254778293109063,REVIEW,368.1247262498022,92.03118156245056,75.0,17.031181562450556,0.22708242083267408,276.09354468735165
O19526,14973.38,0.0703353044622816,NORMAL_PROCESSING,84.25257929035504,0.0,0.0,0.0,0.0,84.25257929035504
O10630,4405.32,0.227155366268754,NORMAL_PROCESSING,80.05536625048538,0.0,0.0,0.0,0.0,80.05536625048538
O06360,78157.45,0.0349305199685311,NORMAL_PROCESSING,218.40642943315768,0.0,0.0,0.0,0.0,218.40642943315768
O16053,7760.4,0.625305953658479,REVIEW,388.20994582170084,97.05248645542521,75.0,22.05248645542521,0.2940331527390028,291.15745936627565
O11254,4123.47,0.0659918711878115,NORMAL_PROCESSING,21.769240086944407,0.0,0.0,0.0,0.0,21.769240086944407
O09766,4446.99,0.4231697610082575,MONITOR,150.54653564048888,15.05465356404889,20.0,-4.945346435951111,-0.24726732179755553,135.49188207644
O09741,57589.7,0.1003519844377458,NORMAL_PROCESSING,462.33925425395597,0.0,0.0,0.0,0.0,462.33925425395597
O18766,46345.58,0.0835164445330311,NORMAL_PROCESSING,309.6494449136925,0.0,0.0,0.0,0.0,309.6494449136925
O15363,5999.14,0.3815098666792376,NORMAL_PROCESSING,183.0984881272065,0.0,0.0,0.0,0.0,183.0984881272065
O01601,2759.33,0.4669783528654538,MONITOR,103.0837902729786,10.30837902729786,20.0,-9.69162097270214,-0.484581048635107,92.77541124568074
O15469,6543.63,0.3224111844337911,NORMAL_PROCESSING,168.7791599037191,0.0,0.0,0.0,0.0,168.7791599037191
O04025,30217.87,0.0470949794160234,NORMAL_PROCESSING,113.84879725168568,0.0,0.0,0.0,0.0,113.84879725168568
O06991,1517.2,0.0873363690298544,NORMAL_PROCESSING,10.60053912736761,0.0,0.0,0.0,0.0,10.60053912736761
O00474,6457.21,0.5004210645681645,MONITOR,258.5059121872158,25.850591218721583,20.0,5.850591218721583,0.2925295609360791,232.65532096849424
O16783,5835.05,0.1613483231316853,NORMAL_PROCESSING,75.31804263116322,0.0,0.0,0.0,0.0,75.31804263116322
O04483,456.8,0.5788466728406481,MONITOR,21.153372812288644,2.1153372812288644,20.0,-17.884662718771136,-0.8942331359385568,19.03803553105978
O17349,6640.89,0.4648366199532666,MONITOR,246.95430888651592,24.695430888651593,20.0,4.695430888651593,0.23477154443257967,222.25887799786432
O08818,4232.3,0.1998539171629882,NORMAL_PROCESSING,67.6673386887132,0.0,0.0,0.0,0.0,67.6673386887132
O04208,3183.71,0.4536332725563566,MONITOR,115.53894289363186,11.553894289363186,20.0,-8.446105710636814,-0.4223052855318407,103.98504860426867
O16781,3064.21,0.2808406918082086,NORMAL_PROCESSING,68.84438849965046,0.0,0.0,0.0,0.0,68.84438849965046
O13263,5845.21,0.0847511129418078,NORMAL_PROCESSING,39.631044230286754,0.0,0.0,0.0,0.0,39.631044230286754
O16311,5776.78,0.3456624774970904,NORMAL_PROCESSING,159.74528694045134,0.0,0.0,0.0,0.0,159.74528694045134
O11281,6280.95,0.374979024072274,NORMAL_PROCESSING,188.41796009973993,0.0,0.0,0.0,0.0,188.41796009973993
O18694,2203.67,0.1560390721884579,NORMAL_PROCESSING,27.508689776763124,0.0,0.0,0.0,0.0,27.508689776763124
O16290,7134.21,0.7804977194999623,REVIEW,445.4587708347061,111.36469270867653,75.0,36.36469270867653,0.4848625694490204,334.09407812602956
O15534,1287.41,0.283806257273836,NORMAL_PROCESSING,29.23000109415274,0.0,0.0,0.0,0.0,29.23000109415274
O06433,3624.47,0.2666085623783935,NORMAL_PROCESSING,77.30517888668926,0.0,0.0,0.0,0.0,77.30517888668926
O17964,3180.89,0.2094169791867662,NORMAL_PROCESSING,53.290589994031414,0.0,0.0,0.0,0.0,53.290589994031414
O16281,1232.95,0.1756848471747691,NORMAL_PROCESSING,17.328850585930525,0.0,0.0,0.0,0.0,17.328850585930525
O17465,1890.34,0.5394091945569793,MONITOR,81.57334214710723,8.157334214710723,20.0,-11.842665785289277,-0.5921332892644638,73.4160079323965
O16811,830.56,0.442079405160403,MONITOR,29.373877660001945,2.9373877660001946,20.0,-17.062612233999804,-0.8531306116999902,26.43648989400175
O14355,5432.25,0.4991838092507056,MONITOR,216.93529982417164,21.693529982417164,20.0,1.6935299824171643,0.08467649912085821,195.24176984175446
O00502,55623.24,0.0765927018754478,NORMAL_PROCESSING,340.8267390933186,0.0,0.0,0.0,0.0,340.8267390933186
O18278,3104.56,0.2152899725928675,NORMAL_PROCESSING,53.470450985033025,0.0,0.0,0.0,0.0,53.470450985033025
O13236,5947.42,0.5117151859344959,MONITOR,243.4708104904432,24.34708104904432,20.0,4.34708104904432,0.217354052452216,219.1237294413989
O06524,2955.98,0.3696166349739385,NORMAL_PROCESSING,87.40635045202102,0.0,0.0,0.0,0.0,87.40635045202102
O16436,1253.09,0.0299397682171709,NORMAL_PROCESSING,3.0013779324203744,0.0,0.0,0.0,0.0,3.0013779324203744
O02243,6527.77,0.3269802986198515,NORMAL_PROCESSING,170.75617471373667,0.0,0.0,0.0,0.0,170.75617471373667
O03279,6024.94,0.2725009945301895,NORMAL_PROCESSING,131.3441713587776,0.0,0.0,0.0,0.0,131.3441713587776
O00225,11267.6,0.1224534294521732,NORMAL_PROCESSING,110.38050093562455,0.0,0.0,0.0,0.0,110.38050093562455
O04584,2366.16,0.2389790267537768,NORMAL_PROCESSING,45.23700911549732,0.0,0.0,0.0,0.0,45.23700911549732
O01711,6592.11,0.2538532410706262,NORMAL_PROCESSING,133.87427911952685,0.0,0.0,0.0,0.0,133.87427911952685
O05713,5510.88,0.3019867134366651,NORMAL_PROCESSING,133.13700314750793,0.0,0.0,0.0,0.0,133.13700314750793
O03254,3462.66,0.3238294128602538,NORMAL_PROCESSING,89.70489237877491,0.0,0.0,0.0,0.0,89.70489237877491
O12443,4012.09,0.3131923830585087,NORMAL_PROCESSING,100.52448225161699,0.0,0.0,0.0,0.0,100.52448225161699
O07929,3390.5,0.3362132602033804,NORMAL_PROCESSING,91.1944846975649,0.0,0.0,0.0,0.0,91.1944846975649
O00626,738.27,0.3016459653257327,NORMAL_PROCESSING,17.815693345682295,0.0,0.0,0.0,0.0,17.815693345682295
O11492,4903.54,0.3750842216262525,NORMAL_PROCESSING,147.13923872905553,0.0,0.0,0.0,0.0,147.13923872905553
O00113,24043.45,0.4850029446085744,MONITOR,932.8915238839223,93.28915238839224,20.0,73.28915238839224,3.664457619419612,839.6023714955301
O11189,5358.42,0.3876876523513677,NORMAL_PROCESSING,166.19146160900928,0.0,0.0,0.0,0.0,166.19146160900928
O12378,12141.69,0.0999018789122619,NORMAL_PROCESSING,97.03821153361771,0.0,0.0,0.0,0.0,97.03821153361771
O01990,6025.5,0.4687336178780701,MONITOR,225.9483531619449,22.59483531619449,20.0,2.594835316194491,0.12974176580972455,203.35351784575042
O14584,4999.28,0.0930901082720724,NORMAL_PROCESSING,37.23068131859249,0.0,0.0,0.0,0.0,37.23068131859249
O13332,6196.23,0.0336289096036376,NORMAL_PROCESSING,16.66979668426779,0.0,0.0,0.0,0.0,16.66979668426779
O06485,3726.63,0.4776605747183812,MONITOR,142.40513820502088,14.240513820502088,20.0,-5.759486179497912,-0.2879743089748956,128.1646243845188
O18545,3438.94,0.1951406098965471,NORMAL_PROCESSING,53.68614791981054,0.0,0.0,0.0,0.0,53.68614791981054
O17970,2577.38,0.0459521038606553,NORMAL_PROCESSING,9.474882675870061,0.0,0.0,0.0,0.0,9.474882675870061
O17792,75137.37,0.22828027887746,NORMAL_PROCESSING,1372.1903822175116,0.0,0.0,0.0,0.0,1372.1903822175116
O01086,13403.33,0.3814475344909423,NORMAL_PROCESSING,409.01337459747856,0.0,0.0,0.0,0.0,409.01337459747856
O08124,8467.17,0.3828995596827261,NORMAL_PROCESSING,259.36605318070303,0.0,0.0,0.0,0.0,259.36605318070303
O17409,22493.22,0.0775494226697032,NORMAL_PROCESSING,139.54689799860972,0.0,0.0,0.0,0.0,139.54689799860972
O04117,7640.54,0.2534212164238471,NORMAL_PROCESSING,154.90199527480485,0.0,0.0,0.0,0.0,154.90199527480485
O01673,4338.65,0.1972544068555887,NORMAL_PROCESSING,68.46542658431999,0.0,0.0,0.0,0.0,68.46542658431999
O17837,26285.77,0.4900308611486311,REVIEW,1030.4670807243883,257.6167701810971,75.0,182.61677018109708,2.4348902690812944,772.8503105432912
O00856,43309.75,0.0409734151346628,NORMAL_PROCESSING,141.963869290277,0.0,0.0,0.0,0.0,141.963869290277
O02542,5146.14,0.5773261673620974,MONITOR,237.68010263270273,23.768010263270273,20.0,3.7680102632702734,0.18840051316351367,213.91209236943246
O00268,3517.41,0.1138170275015935,NORMAL_PROCESSING,32.0272920563504,0.0,0.0,0.0,0.0,32.0272920563504
O16596,8302.44,0.1453318783228835,NORMAL_PROCESSING,96.52873598904327,0.0,0.0,0.0,0.0,96.52873598904327
O00859,32999.83,0.0470181233971604,NORMAL_PROCESSING,124.12720632202526,0.0,0.0,0.0,0.0,124.12720632202526
O15499,17125.67,0.5836928123797164,MONITOR,799.6904388949549,79.9690438894955,20.0,59.969043889495495,2.998452194474775,719.7213950054594
O06503,17166.14,0.129402087206211,NORMAL_PROCESSING,177.70674762192215,0.0,0.0,0.0,0.0,177.70674762192215
O01518,1305.1,0.424412447939634,MONITOR,44.312054864481304,4.431205486448131,20.0,-15.568794513551868,-0.7784397256775935,39.880849378033176
O08946,21139.88,0.1074622981614205,NORMAL_PROCESSING,181.73920701253203,0.0,0.0,0.0,0.0,181.73920701253203
O00948,10623.98,0.1485061023092968,NORMAL_PROCESSING,126.21806886495384,0.0,0.0,0.0,0.0,126.21806886495384
O14639,51311.01,0.2297787573951618,NORMAL_PROCESSING,943.2144094792577,0.0,0.0,0.0,0.0,943.2144094792577
O15728,426.57,0.0851787846835919,NORMAL_PROCESSING,2.9067771345983835,0.0,0.0,0.0,0.0,2.9067771345983835
O02674,64202.46,0.0984414778323924,NORMAL_PROCESSING,505.6148034300048,0.0,0.0,0.0,0.0,505.6148034300048
O03503,847.7,0.1136798028514311,NORMAL_PROCESSING,7.709309510172653,0.0,0.0,0.0,0.0,7.709309510172653
O03189,464.97,0.2114446883126129,NORMAL_PROCESSING,7.86523493797725,0.0,0.0,0.0,0.0,7.86523493797725
O13189,8251.68,0.3131276501335885,NORMAL_PROCESSING,206.7063334443464,0.0,0.0,0.0,0.0,206.7063334443464
O04037,93507.6,0.1378109041001033,NORMAL_PROCESSING,1030.9093516984656,0.0,0.0,0.0,0.0,1030.9093516984656
O18870,7884.59,0.0821541360164379,NORMAL_PROCESSING,51.82013434350769,0.0,0.0,0.0,0.0,51.82013434350769
O02079,67442.42,0.1611873272933701,NORMAL_PROCESSING,869.6690740797544,0.0,0.0,0.0,0.0,869.6690740797544
O18717,945.85,0.3932026648509332,NORMAL_PROCESSING,29.752859243940417,0.0,0.0,0.0,0.0,29.752859243940417
O02461,22526.18,0.1111065826647898,NORMAL_PROCESSING,200.22455042335477,0.0,0.0,0.0,0.0,200.22455042335477
O11001,6407.25,0.3737245283574108,NORMAL_PROCESSING,191.56371874544166,0.0,0.0,0.0,0.0,191.56371874544166
O07449,273.65,0.296818269939454,NORMAL_PROCESSING,6.497945565514526,0.0,0.0,0.0,0.0,6.497945565514526
O01442,18077.15,0.0826722258722411,NORMAL_PROCESSING,119.55825823411067,0.0,0.0,0.0,0.0,119.55825823411067
O00786,10287.82,0.1136618465237996,NORMAL_PROCESSING,93.54660943235807,0.0,0.0,0.0,0.0,93.54660943235807
O14161,96346.32,0.0787364230664968,NORMAL_PROCESSING,606.8771689936066,0.0,0.0,0.0,0.0,606.8771689936066
O04336,3896.5,0.385435980702116,NORMAL_PROCESSING,120.1481039044636,0.0,0.0,0.0,0.0,120.1481039044636
O01566,6446.8,0.4236801354398221,MONITOR,218.5104877722756,21.85104877722756,20.0,1.851048777227561,0.09255243886137805,196.65943899504805
O17196,968.8,0.427935064441564,MONITOR,33.16667923447898,3.316667923447898,20.0,-16.6833320765521,-0.8341666038276051,29.85001131103108
O15357,4493.05,0.2163971748602849,NORMAL_PROCESSING,77.78266612048024,0.0,0.0,0.0,0.0,77.78266612048024
O18411,2407.38,0.0472548114212162,NORMAL_PROCESSING,9.100823033536598,0.0,0.0,0.0,0.0,9.100823033536598
O13495,911.3,0.5878926717193022,MONITOR,42.859727339024005,4.2859727339024,20.0,-15.714027266097599,-0.7857013633048799,38.57375460512161
O08658,45261.17,0.0616707004441449,NORMAL_PROCESSING,223.30304454572143,0.0,0.0,0.0,0.0,223.30304454572143
O19672,6679.84,0.1722753046172496,NORMAL_PROCESSING,92.06171766355908,0.0,0.0,0.0,0.0,92.06171766355908
O18756,2718.27,0.3197099301594765,NORMAL_PROCESSING,69.52463294836802,0.0,0.0,0.0,0.0,69.52463294836802
O06154,21962.32,0.112225414939628,NORMAL_PROCESSING,197.17843800295125,0.0,0.0,0.0,0.0,197.17843800295125
O06979,1369.98,0.1395219593311816,NORMAL_PROCESSING,15.291383507562575,0.0,0.0,0.0,0.0,15.291383507562575
O19621,5134.92,0.0732607011068319,NORMAL_PROCESSING,30.095027146199463,0.0,0.0,0.0,0.0,30.095027146199463
O07834,2723.74,0.2995440447200219,NORMAL_PROCESSING,65.27040770925699,0.0,0.0,0.0,0.0,65.27040770925699
O01628,2601.55,0.1228020804730859,NORMAL_PROCESSING,25.55806019638053,0.0,0.0,0.0,0.0,25.55806019638053
O15257,8021.53,0.3970663760259287,NORMAL_PROCESSING,254.8063877826614,0.0,0.0,0.0,0.0,254.8063877826614
O07824,3691.1,0.2282006282022449,NORMAL_PROCESSING,67.38490710058448,0.0,0.0,0.0,0.0,67.38490710058448
O14012,15397.11,0.1281421019018101,NORMAL_PROCESSING,157.84144308907037,0.0,0.0,0.0,0.0,157.84144308907037
O10738,61840.82,0.2621799220342523,NORMAL_PROCESSING,1297.0737092907384,0.0,0.0,0.0,0.0,1297.0737092907384
O00774,6208.27,0.4250892175870479,MONITOR,211.12549094953135,21.11254909495314,20.0,1.1125490949531383,0.055627454747656915,190.01294185457823
O02775,1255.96,0.1479734909595907,NORMAL_PROCESSING,14.867902856448602,0.0,0.0,0.0,0.0,14.867902856448602
O19792,6457.21,0.8076024009777858,INTERVENE,417.1886639694215,166.87546558776862,150.0,16.875465587768616,0.11250310391845744,250.31319838165288
O12740,5598.66,0.1313297041625622,NORMAL_PROCESSING,58.82162892054164,0.0,0.0,0.0,0.0,58.82162892054164
O13277,40985.55,0.0870037574528076,NORMAL_PROCESSING,285.2717481015935,0.0,0.0,0.0,0.0,285.2717481015935
O18988,8535.33,0.6686045120436561,REVIEW,456.54081198252635,114.13520299563159,75.0,39.13520299563159,0.5218027066084212,342.4056089868948
O06825,4094.21,0.5965279909818209,MONITOR,195.38486927661444,19.538486927661445,20.0,-0.46151307233855476,-0.02307565361692774,175.846382348953
O16486,1675.74,0.0882967854808171,NORMAL_PROCESSING,11.836996424129955,0.0,0.0,0.0,0.0,11.836996424129955
O01664,58993.14,0.0396826594016704,NORMAL_PROCESSING,187.28037453240464,0.0,0.0,0.0,0.0,187.28037453240464
O05099,2315.84,0.0704387924708003,NORMAL_PROCESSING,13.049997852446253,0.0,0.0,0.0,0.0,13.049997852446253
O19421,4412.95,0.1418387108561394,NORMAL_PROCESSING,50.07417112580803,0.0,0.0,0.0,0.0,50.07417112580803
O02557,1632.46,0.0683211756297554,NORMAL_PROCESSING,8.922526909484041,0.0,0.0,0.0,0.0,8.922526909484041
O16677,10240.87,0.0722949659729214,NORMAL_PROCESSING,59.22906785464893,0.0,0.0,0.0,0.0,59.22906785464893
O01113,3676.06,0.3537380551551777,NORMAL_PROCESSING,104.0289852026994,0.0,0.0,0.0,0.0,104.0289852026994
O03332,5240.93,0.238049166985513,NORMAL_PROCESSING,99.80792165835079,0.0,0.0,0.0,0.0,99.80792165835079
O16121,17223.11,0.5139043482285944,MONITOR,708.082489521551,70.8082489521551,20.0,50.8082489521551,2.5404124476077548,637.2742405693959
O09510,2988.94,0.1083255721866067,NORMAL_PROCESSING,25.9022908585149,0.0,0.0,0.0,0.0,25.9022908585149
O19254,5592.86,0.3307858360851106,NORMAL_PROCESSING,148.00310969655771,0.0,0.0,0.0,0.0,148.00310969655771
O09926,891.93,0.2122452650079318,NORMAL_PROCESSING,15.144633537481969,0.0,0.0,0.0,0.0,15.144633537481969
O09119,4643.21,0.4654974731440914,MONITOR,172.91220178219012,17.291220178219014,20.0,-2.708779821780986,-0.1354389910890493,155.6209816039711
O09970,57021.63,0.137319980321079,NORMAL_PROCESSING,626.4167287580678,0.0,0.0,0.0,0.0,626.4167287580678
O17833,40203.3,0.1162386044192011,NORMAL_PROCESSING,373.8540388037174,0.0,0.0,0.0,0.0,373.8540388037174
O17580,71528.9,0.1142355733083716,NORMAL_PROCESSING,653.6915919693745,0.0,0.0,0.0,0.0,653.6915919693745
O08024,41279.4,0.2599005318497724,NORMAL_PROCESSING,858.2830411551596,0.0,0.0,0.0,0.0,858.2830411551596
O09284,11920.85,0.1167986610318563,NORMAL_PROCESSING,111.38714546892834,0.0,0.0,0.0,0.0,111.38714546892834
O02783,8857.69,0.3448224861030696,NORMAL_PROCESSING,244.3464549544239,0.0,0.0,0.0,0.0,244.3464549544239
O16810,18700.46,0.2608238556340231,NORMAL_PROCESSING,390.2020863463859,0.0,0.0,0.0,0.0,390.2020863463859
O13365,7144.56,0.2216623268897525,NORMAL_PROCESSING,126.69438353627602,0.0,0.0,0.0,0.0,126.69438353627602
O09518,8624.3,0.3065765183958665,NORMAL_PROCESSING,211.5206294081177,0.0,0.0,0.0,0.0,211.5206294081177
O18623,17569.86,0.0899948677477331,NORMAL_PROCESSING,126.4957781636949,0.0,0.0,0.0,0.0,126.4957781636949
O03214,47775.63,0.2793926682306666,NORMAL_PROCESSING,1067.8528593680865,0.0,0.0,0.0,0.0,1067.8528593680865
O13444,404.06,0.1768318631205765,NORMAL_PROCESSING,5.716054609000012,0.0,0.0,0.0,0.0,5.716054609000012
O08241,25996.75,0.3633776248544448,NORMAL_PROCESSING,755.730981514783,0.0,0.0,0.0,0.0,755.730981514783
O04291,630.34,0.3295145005340114,NORMAL_PROCESSING,16.6164936213287,0.0,0.0,0.0,0.0,16.6164936213287
O15141,44985.83,0.0321551561383084,NORMAL_PROCESSING,115.72211101291185,0.0,0.0,0.0,0.0,115.72211101291185
O15595,7075.04,0.0870130020218012,NORMAL_PROCESSING,49.24963758594595,0.0,0.0,0.0,0.0,49.24963758594595
O03739,48704.44,0.2244821087752208,NORMAL_PROCESSING,874.6620318332972,0.0,0.0,0.0,0.0,874.6620318332972
O15321,5976.8,0.4839720044422949,MONITOR,231.40831009205664,23.140831009205666,20.0,3.140831009205666,0.15704155046028329,208.26747908285097
O19025,37273.91,0.2484619983698044,NORMAL_PROCESSING,740.8920132524989,0.0,0.0,0.0,0.0,740.8920132524989
O09349,3851.16,0.2263810925911462,NORMAL_PROCESSING,69.7463846834655,0.0,0.0,0.0,0.0,69.7463846834655
O15917,7426.31,0.3874815344427242,NORMAL_PROCESSING,230.2046395237878,0.0,0.0,0.0,0.0,230.2046395237878
O08514,9727.84,0.5482380180641836,MONITOR,426.65373773163907,42.66537377316391,20.0,22.665373773163907,1.1332686886581953,383.98836395847513
O10167,4239.31,0.3461094443572218,NORMAL_PROCESSING,117.38121828464114,0.0,0.0,0.0,0.0,117.38121828464114
O10640,63581.25,0.0775272640155539,NORMAL_PROCESSING,394.3424284151149,0.0,0.0,0.0,0.0,394.3424284151149
O05271,12900.54,0.1304410444079011,NORMAL_PROCESSING,134.62079288207238,0.0,0.0,0.0,0.0,134.62079288207238
O07891,9106.27,0.2315128026053885,NORMAL_PROCESSING,168.6574471185097,0.0,0.0,0.0,0.0,168.6574471185097
O13298,11063.74,0.5046080624553384,MONITOR,446.6281923927701,44.66281923927701,20.0,24.662819239277013,1.2331409619638507,401.96537315349303
O00277,2821.99,0.3677809534426249,NORMAL_PROCESSING,83.02993382444423,0.0,0.0,0.0,0.0,83.02993382444423
O14185,3183.71,0.3198422709915427,NORMAL_PROCESSING,81.46280292627875,0.0,0.0,0.0,0.0,81.46280292627875
O17569,5739.27,0.2854587070634695,NORMAL_PROCESSING,131.0659674950527,0.0,0.0,0.0,0.0,131.0659674950527
O09624,7736.06,0.4709391981393876,MONITOR,291.4571114526553,29.14571114526553,20.0,9.14571114526553,0.45728555726327647,262.31140030738976
O02292,85384.48,0.0172283461010401,NORMAL_PROCESSING,117.6826698477869,0.0,0.0,0.0,0.0,117.6826698477869
O08545,10110.22,0.4572263487466069,MONITOR,369.8127180499936,36.98127180499936,20.0,16.98127180499936,0.8490635902499679,332.8314462449942
O12146,57589.7,0.2204450186416826,NORMAL_PROCESSING,1015.6289992055125,0.0,0.0,0.0,0.0,1015.6289992055125
O17662,6208.27,0.1334548091052717,NORMAL_PROCESSING,66.28187901791881,0.0,0.0,0.0,0.0,66.28187901791881
O01594,3180.89,0.3161176379328001,NORMAL_PROCESSING,80.44283466592516,0.0,0.0,0.0,0.0,80.44283466592516
O17292,2668.52,0.0827881449787695,NORMAL_PROCESSING,17.67374565109968,0.0,0.0,0.0,0.0,17.67374565109968
O04335,4767.34,0.4116764068594326,MONITOR,157.0081121181798,15.700811211817982,20.0,-4.299188788182018,-0.21495943940910092,141.30730090636183
O05744,6036.58,0.5107124732055663,MONITOR,246.63653612026062,24.663653612026064,20.0,4.663653612026064,0.23318268060130318,221.97288250823456
O09142,10596.31,0.0516138455195351,NORMAL_PROCESSING,43.75330459336839,0.0,0.0,0.0,0.0,43.75330459336839
O19606,2788.4,0.4301300106435063,MONITOR,95.94996173426824,9.594996173426825,20.0,-10.405003826573175,-0.5202501913286588,86.35496556084142
O12869,3010.18,0.1112953751410422,NORMAL_PROCESSING,26.801528987364993,0.0,0.0,0.0,0.0,26.801528987364993
O09663,5865.39,0.4345936840357047,MONITOR,203.92491587249458,20.39249158724946,20.0,0.39249158724945943,0.01962457936247297,183.53242428524513
O02456,10240.87,0.4240639647059138,MONITOR,347.42271473902815,34.74227147390282,20.0,14.742271473902818,0.7371135736951409,312.68044326512535
O01506,9189.6,0.5418863237355145,MONITOR,398.37748484799073,39.83774848479908,20.0,19.83774848479908,0.9918874242399539,358.53973636319165
O09940,1677.9,0.2788491711542672,NORMAL_PROCESSING,37.4304819423796,0.0,0.0,0.0,0.0,37.4304819423796
O09501,8869.03,0.6466872832519915,REVIEW,458.8391132624329,114.70977831560822,75.0,39.70977831560822,0.5294637108747763,344.12933494682466
O15921,7351.63,0.3205257453942307,NORMAL_PROCESSING,188.51093484900707,0.0,0.0,0.0,0.0,188.51093484900707
O19023,48610.43,0.3152315841152626,NORMAL_PROCESSING,1225.8834282739267,0.0,0.0,0.0,0.0,1225.8834282739267
O09717,8908.06,0.1031886209199674,NORMAL_PROCESSING,73.53683411778599,0.0,0.0,0.0,0.0,73.53683411778599
O09617,2693.42,0.4395245215725308,MONITOR,94.70593095151088,9.470593095151088,20.0,-10.529406904848912,-0.5264703452424456,85.23533785635979
O09388,332.12,0.3561658161648672,NORMAL_PROCESSING,9.463183269174056,0.0,0.0,0.0,0.0,9.463183269174056
O14546,2962.52,0.3563642695845656,NORMAL_PROCESSING,84.45890207437338,0.0,0.0,0.0,0.0,84.45890207437338
O12006,4241.18,0.1575435930021777,NORMAL_PROCESSING,53.453658861518086,0.0,0.0,0.0,0.0,53.453658861518086
O14837,8972.79,0.4531164801902776,MONITOR,325.25752178292174,32.52575217829217,20.0,12.525752178292173,0.6262876089146087,292.73176960462956
O00162,8671.79,0.7395998319177907,REVIEW,513.0923541141103,128.27308852852758,75.0,53.27308852852758,0.7103078470470344,384.81926558558274
O06750,7259.66,0.27512350300806,NORMAL_PROCESSING,159.78424718779942,0.0,0.0,0.0,0.0,159.78424718779942
O02058,3212.06,0.2576269346305682,NORMAL_PROCESSING,66.20105373195703,0.0,0.0,0.0,0.0,66.20105373195703
O13221,29206.41,0.1318821475484224,NORMAL_PROCESSING,308.14432583837754,0.0,0.0,0.0,0.0,308.14432583837754
O09153,585.62,0.102172691302368,NORMAL_PROCESSING,4.78674971843942,0.0,0.0,0.0,0.0,4.78674971843942
O18078,1793.08,0.3571217923454918,NORMAL_PROCESSING,51.22783547350835,0.0,0.0,0.0,0.0,51.22783547350835
O07466,48836.31,0.0425575827746869,NORMAL_PROCESSING,166.26842441882155,0.0,0.0,0.0,0.0,166.26842441882155
O10945,2955.98,0.1208254287812326,NORMAL_PROCESSING,28.572604077499836,0.0,0.0,0.0,0.0,28.572604077499836
O16364,28962.22,0.2326073155989454,NORMAL_PROCESSING,538.9459398388872,0.0,0.0,0.0,0.0,538.9459398388872
