order_id,customer_id,product_id,order_ts,order_value,payment_method,discount_pct,category,size_variant
O15111,C1522,P0368,2026-07-25 19:40:00,4121.72,UPI,5,Beauty,
O15128,C1523,P0080,2025-12-27 09:21:00,4085.13,Card,15,Apparel,L
O15131,C1523,P0422,2025-12-29 22:20:00,5189.26,Card,40,Apparel,M
O15123,C1523,P0430,2026-02-06 16:52:00,21139.88,Wallet,5,Home,
O15127,C1523,P0455,2026-03-01 23:35:00,26719.65,Card,0,Electronics,
O15129,C1523,P0296,2026-03-21 19:39:00,37547.35,Card,40,Electronics,
O15120,C1523,P0209,2026-03-23 10:52:00,2554.26,Card,20,Grocery,
O15130,C1523,P0371,2026-04-19 19:31:00,1447.82,UPI,20,Footwear,11
O15119,C1523,P0472,2026-04-22 11:31:00,3370.33,NetBanking,30,Grocery,
O15116,C1523,P0455,2026-05-04 21:39:00,24047.68,UPI,10,Electronics,
O15126,C1523,P0336,2026-05-14 13:59:00,7366.41,UPI,15,Footwear,9
O15124,C1523,P0260,2026-05-20 21:44:00,2334.96,Card,30,Grocery,
O15121,C1523,P0100,2026-06-05 21:19:00,45228.72,Card,10,Electronics,
O15125,C1523,P0099,2026-06-13 14:33:00,2075.24,Card,15,Beauty,
O15118,C1523,P0291,2026-06-13 17:48:00,1943.89,Card,50,Apparel,M
O15117,C1523,P0206,2026-07-13 17:16:00,3223.41,Card,5,Grocery,
O15122,C1523,P0177,2026-08-02 14:02:00,2977.51,Card,10,Beauty,
O15138,C1524,P0222,2025-05-30 17:30:00,4151.78,Card,5,Grocery,
O15133,C1524,P0381,2025-09-11 18:47:00,6651.77,NetBanking,40,Footwear,8
O15136,C1524,P0027,2025-10-01 16:52:00,5228.02,UPI,20,Apparel,L
O15139,C1524,P0258,2025-10-23 14:25:00,4570.73,UPI,20,Apparel,XL
O15135,C1524,P0107,2025-10-29 21:22:00,7352.26,UPI,30,Footwear,10
O15132,C1524,P0495,2025-11-28 08:41:00,29206.41,UPI,0,Electronics,
O15137,C1524,P0343,2026-07-06 09:55:00,47112.69,NetBanking,15,Electronics,
O15134,C1524,P0117,2026-07-29 18:05:00,6679.84,UPI,10,Apparel,S
O15147,C1525,P0341,2025-01-29 11:42:00,1138.58,Card,5,Beauty,
O15145,C1525,P0359,2025-02-06 16:35:00,19813.92,Card,10,Electronics,
O15143,C1525,P0303,2025-07-09 20:48:00,403.32,Card,50,Beauty,
O15149,C1525,P0480,2025-09-29 11:27:00,2563.78,Card,10,Beauty,
O15140,C1525,P0188,2025-12-02 17:14:00,3547.83,Wallet,10,Beauty,
O15144,C1525,P0384,2025-12-14 17:09:00,41465.63,Card,0,Electronics,
O15148,C1525,P0148,2026-07-14 18:55:00,4258.92,Card,20,Apparel,XL
O15146,C1525,P0450,2026-07-19 16:37:00,2366.16,Card,30,Beauty,
O15141,C1525,P0316,2026-08-07 22:16:00,44985.83,UPI,40,Electronics,
O15142,C1525,P0368,2026-08-16 22:50:00,3470.92,Card,20,Beauty,
O15151,C1526,P0409,2025-04-08 18:50:00,1742.08,UPI,15,Beauty,
O15150,C1526,P0181,2025-05-17 17:41:00,18586.94,Card,5,Electronics,
O15153,C1526,P0267,2025-07-09 14:35:00,19217.15,Card,20,Home,
O15152,C1526,P0396,2025-09-21 13:23:00,3895.49,Wallet,10,Beauty,
O15155,C1526,P0306,2025-12-22 14:27:00,5976.8,NetBanking,10,Footwear,9
O15156,C1526,P0391,2026-04-14 19:59:00,11936.96,NetBanking,15,Footwear,9
O15154,C1526,P0469,2026-06-01 08:56:00,6253.74,UPI,20,Apparel,XL
O15162,C1527,P0092,2025-01-24 20:03:00,7049.84,Card,10,Beauty,
O15165,C1527,P0095,2025-02-01 16:22:00,1152.32,Wallet,40,Beauty,
O15158,C1527,P0371,2025-02-05 17:41:00,1085.86,UPI,40,Footwear,8
O15166,C1527,P0405,2025-03-17 13:13:00,4827.68,UPI,5,Apparel,M
O15159,C1527,P0054,2025-09-23 16:11:00,5096.15,UPI,30,Apparel,M
O15164,C1527,P0424,2025-10-04 11:54:00,12790.76,NetBanking,0,Home,
O15157,C1527,P0279,2025-10-12 09:23:00,4553.86,Card,15,Beauty,
O15169,C1527,P0435,2025-10-22 13:42:00,13025.75,Card,10,Footwear,8
O15163,C1527,P0404,2025-11-15 20:32:00,27617.69,Card,5,Electronics,
O15168,C1527,P0259,2026-01-20 08:19:00,1774.22,UPI,40,Grocery,
O15161,C1527,P0178,2026-01-28 08:03:00,3428.82,UPI,50,Home,
O15167,C1527,P0156,2026-03-12 18:28:00,8321.37,UPI,10,Apparel,L
O15160,C1527,P0309,2026-08-12 10:47:00,12106.53,NetBanking,5,Footwear,10
O15177,C1528,P0473,2025-04-04 17:10:00,23095.66,UPI,10,Home,
O15172,C1528,P0253,2025-05-30 09:15:00,8510.23,NetBanking,15,Footwear,10
O15171,C1528,P0027,2025-06-27 15:26:00,5881.52,Card,10,Apparel,M
O15180,C1528,P0305,2025-06-28 09:10:00,3344.85,Card,10,Beauty,
O15173,C1528,P0497,2025-09-27 15:08:00,18082.2,Card,15,Home,
O15179,C1528,P0367,2025-11-24 14:48:00,1926.66,UPI,20,Apparel,S
O15176,C1528,P0204,2026-03-14 12:33:00,6587.79,Card,10,Apparel,L
O15178,C1528,P0173,2026-04-09 15:21:00,3893.35,Card,5,Beauty,
O15175,C1528,P0019,2026-04-28 15:26:00,20219.7,UPI,30,Home,
O15170,C1528,P0377,2026-06-27 15:44:00,1466.28,UPI,30,Grocery,
O15174,C1528,P0378,2026-07-11 08:20:00,726.6,Card,40,Grocery,
O15192,C1529,P0472,2025-02-04 22:43:00,4333.28,UPI,10,Grocery,
O15191,C1529,P0321,2025-02-11 17:04:00,44286.53,UPI,40,Electronics,
O15190,C1529,P0141,2025-04-13 08:54:00,14887.06,Card,30,Electronics,
O15194,C1529,P0428,2025-04-22 18:53:00,72827.86,NetBanking,5,Electronics,
O15189,C1529,P0395,2025-06-03 17:13:00,2464.6,Card,15,Grocery,
O15193,C1529,P0469,2025-07-06 17:26:00,7817.17,UPI,0,Apparel,XL
O15196,C1529,P0349,2025-08-25 19:18:00,8361.0,NetBanking,5,Apparel,L
O15183,C1529,P0218,2025-10-20 11:28:00,42640.54,UPI,40,Electronics,
O15186,C1529,P0451,2025-12-10 16:34:00,6037.88,UPI,20,Beauty,
O15184,C1529,P0427,2026-01-11 15:52:00,35799.1,NetBanking,20,Electronics,
O15185,C1529,P0035,2026-01-20 17:00:00,10431.14,UPI,20,Electronics,
O15188,C1529,P0186,2026-01-28 10:57:00,55105.48,UPI,40,Electronics,
O15195,C1529,P0349,2026-04-15 18:56:00,7040.84,Card,20,Apparel,L
O15182,C1529,P0240,2026-04-20 15:21:00,4039.48,UPI,50,Home,
O15181,C1529,P0009,2026-07-09 13:26:00,11871.96,Card,15,Home,
O15197,C1529,P0236,2026-08-15 14:52:00,28673.18,UPI,0,Home,
O15187,C1529,P0173,2026-08-15 22:41:00,3278.61,UPI,20,Beauty,
O15199,C1530,P0147,2025-02-12 11:30:00,1207.58,UPI,30,Grocery,
O15208,C1530,P0144,2025-03-21 18:35:00,2405.53,UPI,40,Apparel,M
O15200,C1530,P0148,2025-09-19 19:47:00,3726.55,UPI,30,Apparel,L
O15198,C1530,P0292,2025-09-22 23:45:00,6071.05,UPI,20,Beauty,
O15205,C1530,P0115,2025-11-27 22:56:00,7811.16,UPI,15,Apparel,M
O15206,C1530,P0265,2026-02-24 13:13:00,9674.71,UPI,0,Home,
O15203,C1530,P0146,2026-02-28 09:09:00,7550.46,UPI,15,Apparel,L
O15202,C1530,P0332,2026-03-07 19:14:00,4218.02,Card,30,Beauty,
O15201,C1530,P0029,2026-05-13 15:08:00,2495.26,UPI,20,Beauty,
O15207,C1530,P0480,2026-05-28 23:49:00,2421.34,Card,15,Beauty,
O15204,C1530,P0419,2026-06-16 16:09:00,5309.13,NetBanking,30,Apparel,L
O15213,C1531,P0338,2025-01-07 13:07:00,5525.69,Card,10,Apparel,L
O15214,C1531,P0298,2025-06-03 13:17:00,63357.37,UPI,0,Electronics,
O15210,C1531,P0262,2025-08-29 08:14:00,3175.72,NetBanking,5,Apparel,XL
O15215,C1531,P0360,2025-09-25 20:20:00,23998.7,UPI,50,Electronics,
O15212,C1531,P0055,2026-03-28 12:09:00,6155.68,Card,10,Apparel,L
O15209,C1531,P0306,2026-04-01 17:27:00,3984.53,NetBanking,40,Footwear,10
O15211,C1531,P0006,2026-07-25 11:36:00,6721.1,UPI,20,Apparel,L
O15220,C1532,P0185,2025-01-11 13:16:00,31579.57,UPI,20,Electronics,
O15219,C1532,P0369,2025-02-06 08:24:00,3781.21,UPI,40,Beauty,
O15223,C1532,P0118,2025-04-13 10:56:00,1693.84,UPI,30,Apparel,M
O15221,C1532,P0077,2025-05-29 12:04:00,10081.54,Card,15,Home,
O15224,C1532,P0051,2025-08-30 10:36:00,318.27,UPI,50,Apparel,S
O15218,C1532,P0340,2025-09-19 20:54:00,3661.81,UPI,40,Home,
O15217,C1532,P0155,2025-12-27 10:04:00,2906.55,UPI,10,Grocery,
O15222,C1532,P0004,2026-03-27 15:28:00,18753.04,Card,0,Home,
O15216,C1532,P0090,2026-06-10 20:24:00,8672.83,UPI,5,Apparel,L
O15227,C1533,P0454,2025-05-20 12:45:00,622.1,UPI,0,Grocery,
O15228,C1533,P0230,2025-05-20 17:05:00,3314.98,UPI,20,Grocery,
O15229,C1533,P0400,2025-06-23 21:57:00,2290.67,Card,15,Grocery,
O15231,C1533,P0220,2025-07-15 21:41:00,44791.21,NetBanking,0,Electronics,
O15234,C1533,P0186,2025-08-05 13:00:00,55105.48,NetBanking,40,Electronics,
O15233,C1533,P0095,2025-09-07 23:53:00,1344.38,Card,30,Beauty,
O15230,C1533,P0307,2025-09-23 21:31:00,4932.89,NetBanking,10,Apparel,XL
O15226,C1533,P0032,2025-11-22 20:18:00,73062.39,UPI,15,Electronics,
O15235,C1533,P0087,2026-04-22 09:12:00,1281.16,NetBanking,40,Home,
O15232,C1533,P0320,2026-05-18 23:27:00,5831.74,UPI,20,Beauty,
O15225,C1533,P0010,2026-06-16 15:39:00,6534.07,UPI,30,Apparel,XL
O15238,C1534,P0038,2025-08-04 18:53:00,6120.21,UPI,10,Beauty,
O15241,C1534,P0359,2025-08-29 18:02:00,17612.38,NetBanking,20,Electronics,
O15239,C1534,P0354,2025-09-25 16:35:00,6354.29,Card,0,Apparel,S
O15236,C1534,P0271,2025-10-14 20:54:00,3281.79,UPI,0,Beauty,
O15242,C1534,P0291,2025-11-27 21:28:00,3304.61,UPI,15,Apparel,S
O15240,C1534,P0324,2026-05-12 17:12:00,8096.1,NetBanking,20,Home,
O15237,C1534,P0484,2026-08-12 09:40:00,58898.67,UPI,15,Electronics,
O15249,C1535,P0072,2025-03-15 14:28:00,338.07,Card,20,Beauty,
O15247,C1535,P0212,2025-05-15 13:43:00,18232.19,UPI,0,Home,
O15254,C1535,P0103,2025-06-14 11:33:00,7747.77,Card,0,Footwear,8
O15248,C1535,P0233,2025-06-20 19:09:00,5105.12,UPI,10,Home,
O15246,C1535,P0361,2025-07-24 17:41:00,8696.81,Card,30,Footwear,11
O15245,C1535,P0457,2025-10-04 09:55:00,9394.75,NetBanking,40,Electronics,
O15251,C1535,P0277,2025-10-17 23:29:00,23659.18,Card,10,Home,
O15256,C1535,P0120,2026-01-15 09:56:00,86664.16,UPI,0,Electronics,
O15244,C1535,P0251,2026-01-15 10:24:00,5953.44,UPI,40,Apparel,XL
O15255,C1535,P0418,2026-01-28 09:43:00,7586.24,UPI,15,Apparel,M
O15250,C1535,P0170,2026-02-18 19:59:00,735.3,UPI,50,Footwear,8
O15252,C1535,P0186,2026-03-01 18:15:00,55105.48,UPI,40,Electronics,
O15243,C1535,P0402,2026-03-11 11:37:00,17257.01,Card,20,Electronics,
O15253,C1535,P0445,2026-03-27 15:10:00,72783.94,Card,10,Electronics,
O15260,C1536,P0138,2025-09-30 18:06:00,6297.17,UPI,15,Beauty,
O15259,C1536,P0316,2026-06-22 19:02:00,59981.1,UPI,20,Electronics,
O15258,C1536,P0148,2026-07-08 20:07:00,4791.28,UPI,10,Apparel,S
O15257,C1536,P0145,2026-08-06 22:09:00,8021.53,UPI,10,Apparel,L
O15262,C1537,P0453,2025-08-26 10:39:00,3113.63,NetBanking,15,Apparel,M
O15261,C1537,P0454,2025-10-01 21:03:00,373.26,UPI,40,Grocery,
O15263,C1537,P0438,2026-08-19 23:41:00,1818.67,UPI,40,Grocery,
O15271,C1538,P0393,2025-02-17 08:55:00,4221.61,Card,20,Beauty,
O15264,C1538,P0173,2025-04-12 15:08:00,3688.43,Card,10,Beauty,
O15276,C1538,P0180,2025-05-30 20:27:00,1707.41,NetBanking,20,Grocery,
O15268,C1538,P0418,2025-06-23 16:32:00,6247.49,UPI,30,Apparel,M
O15265,C1538,P0421,2025-07-07 14:48:00,664.24,Card,0,Apparel,S
O15272,C1538,P0117,2025-10-21 21:07:00,7050.95,UPI,5,Apparel,M
O15266,C1538,P0066,2025-12-04 13:27:00,3813.87,UPI,30,Apparel,L
O15267,C1538,P0298,2026-01-02 16:38:00,63357.37,UPI,0,Electronics,
O15275,C1538,P0248,2026-02-01 14:16:00,15464.47,Card,15,Electronics,
O15274,C1538,P0229,2026-02-15 18:41:00,54321.26,UPI,15,Electronics,
O15270,C1538,P0135,2026-02-24 11:32:00,6273.36,NetBanking,40,Footwear,11
O15277,C1538,P0473,2026-06-25 17:00:00,17963.29,Card,30,Home,
O15269,C1538,P0020,2026-07-15 14:57:00,2528.66,Card,0,Beauty,
O15273,C1538,P0177,2026-08-03 20:57:00,2812.09,NetBanking,15,Beauty,
O15281,C1539,P0166,2025-10-24 10:31:00,3265.11,UPI,40,Apparel,M
O15284,C1539,P0372,2025-12-22 23:40:00,6049.04,Card,20,Apparel,L
O15278,C1539,P0421,2025-12-31 20:36:00,464.97,Card,30,Apparel,S
O15282,C1539,P0211,2026-05-09 10:12:00,363.65,UPI,10,Beauty,
O15283,C1539,P0165,2026-06-15 23:29:00,11378.74,UPI,0,Electronics,
O15280,C1539,P0063,2026-06-29 18:10:00,1219.76,NetBanking,0,Beauty,
O15279,C1539,P0010,2026-07-21 20:54:00,9334.39,Card,0,Apparel,M
O15287,C1540,P0252,2025-02-13 21:06:00,41742.98,UPI,50,Electronics,
O15290,C1540,P0196,2025-02-28 17:45:00,50057.39,UPI,20,Electronics,
O15289,C1540,P0427,2025-05-22 21:01:00,42511.44,NetBanking,5,Electronics,
O15295,C1540,P0053,2025-06-19 23:08:00,5348.38,Card,30,Beauty,
O15292,C1540,P0037,2025-07-08 17:19:00,2703.15,Card,0,Footwear,7
O15285,C1540,P0136,2025-11-22 18:03:00,5739.27,NetBanking,5,Beauty,
O15296,C1540,P0208,2025-12-12 11:22:00,2127.41,UPI,40,Grocery,
O15294,C1540,P0390,2026-03-01 19:10:00,3234.45,Card,5,Apparel,XL
O15286,C1540,P0341,2026-04-17 14:09:00,1198.51,Wallet,0,Beauty,
O15288,C1540,P0474,2026-05-13 15:23:00,3034.8,NetBanking,15,Apparel,S
O15291,C1540,P0259,2026-05-29 08:10:00,2365.62,NetBanking,20,Grocery,
O15293,C1540,P0047,2026-07-06 10:22:00,91701.53,Wallet,5,Electronics,
O15297,C1541,P0348,2025-02-21 12:53:00,6111.05,Card,10,Apparel,L
O15298,C1541,P0383,2025-03-19 11:53:00,2261.98,UPI,5,Apparel,XL
O15308,C1541,P0315,2025-03-27 12:01:00,2572.75,NetBanking,40,Grocery,
O15301,C1541,P0007,2025-06-09 08:42:00,4627.78,UPI,40,Footwear,8
O15300,C1541,P0357,2025-08-29 16:05:00,8161.33,Card,10,Apparel,XL
O15307,C1541,P0029,2025-09-05 21:54:00,2495.26,Wallet,20,Beauty,
O15304,C1541,P0269,2025-11-24 21:17:00,8337.76,UPI,20,Home,
O15302,C1541,P0225,2025-12-12 10:00:00,718.8,UPI,30,Beauty,
O15306,C1541,P0458,2026-02-22 22:13:00,14963.62,Card,15,Home,
O15305,C1541,P0068,2026-03-04 13:50:00,7406.74,UPI,20,Home,
O15303,C1541,P0012,2026-04-15 09:54:00,982.62,Wallet,0,Apparel,S
O15299,C1541,P0094,2026-06-05 16:53:00,12518.29,UPI,30,Electronics,
O15310,C1542,P0148,2025-05-19 14:40:00,4791.28,UPI,10,Apparel,XL
O15311,C1542,P0304,2025-08-04 20:26:00,2624.84,Card,5,Apparel,M
O15312,C1542,P0407,2025-09-04 13:09:00,3306.88,Card,20,Apparel,L
O15309,C1542,P0086,2026-01-14 09:37:00,7336.74,NetBanking,10,Apparel,L
O15314,C1542,P0080,2026-02-06 13:22:00,3364.23,UPI,30,Apparel,L
O15313,C1542,P0344,2026-03-31 10:20:00,1054.76,Wallet,50,Apparel,S
O15317,C1543,P0257,2025-07-24 14:49:00,13153.9,Card,5,Footwear,8
O15320,C1543,P0455,2025-10-13 18:40:00,25383.67,UPI,5,Electronics,
O15316,C1543,P0426,2025-10-18 14:24:00,16749.09,UPI,10,Electronics,
O15315,C1543,P0318,2025-11-27 13:08:00,7766.29,Card,20,Footwear,10
O15318,C1543,P0068,2026-06-19 19:07:00,6480.89,UPI,30,Home,
O15319,C1543,P0307,2026-06-22 15:29:00,3288.59,UPI,40,Apparel,XL
O15326,C1544,P0370,2026-01-23 15:37:00,8279.46,Card,15,Apparel,XL
O15322,C1544,P0033,2026-03-22 23:38:00,4167.79,Card,15,Grocery,
O15324,C1544,P0355,2026-03-28 18:56:00,5074.1,Wallet,20,Footwear,10
O15325,C1544,P0407,2026-04-04 15:34:00,3306.88,NetBanking,20,Apparel,L
O15323,C1544,P0107,2026-05-27 09:39:00,7352.26,Card,30,Footwear,10
O15321,C1544,P0306,2026-08-07 23:06:00,5976.8,UPI,10,Footwear,8
O15333,C1545,P0058,2025-04-19 08:33:00,54116.04,Card,0,Electronics,
O15327,C1545,P0481,2025-08-15 12:23:00,2066.23,Card,40,Apparel,L
O15329,C1545,P0404,2025-11-25 13:45:00,20349.88,Card,30,Electronics,
O15331,C1545,P0277,2026-06-12 23:28:00,15772.79,Card,40,Home,
O15332,C1545,P0048,2026-06-29 22:22:00,5503.87,Card,15,Footwear,11
O15330,C1545,P0278,2026-07-01 14:04:00,5095.78,UPI,30,Apparel,XL
O15328,C1545,P0154,2026-07-15 15:00:00,9998.57,NetBanking,0,Apparel,L
O15334,C1546,P0195,2025-07-15 22:16:00,8671.79,UPI,10,Apparel,S
O15343,C1546,P0463,2025-08-14 21:34:00,3270.87,UPI,5,Home,
O15337,C1546,P0241,2025-12-31 14:21:00,19147.61,UPI,0,Home,
O15335,C1546,P0450,2026-01-01 19:05:00,2028.14,UPI,40,Beauty,
O15336,C1546,P0396,2026-01-24 17:14:00,3029.82,Wallet,30,Beauty,
O15342,C1546,P0069,2026-02-14 21:18:00,86711.69,Card,10,Electronics,
O15341,C1546,P0153,2026-03-17 08:42:00,3477.78,Card,0,Home,
O15340,C1546,P0173,2026-05-28 22:29:00,3483.52,UPI,15,Beauty,
O15338,C1546,P0088,2026-06-18 12:09:00,1788.43,Card,40,Grocery,
O15339,C1546,P0022,2026-06-23 09:20:00,2434.33,NetBanking,30,Beauty,
O15345,C1547,P0449,2025-01-03 16:09:00,5879.92,UPI,5,Apparel,L
O15348,C1547,P0076,2025-08-22 13:54:00,5424.95,Wallet,30,Apparel,L
O15347,C1547,P0423,2025-09-01 13:00:00,772.48,UPI,10,Footwear,7
O15346,C1547,P0090,2025-10-09 11:03:00,7303.44,Wallet,20,Apparel,S
O15344,C1547,P0048,2025-12-16 21:45:00,6151.38,UPI,5,Footwear,8
O15349,C1547,P0427,2026-02-22 14:30:00,38036.55,UPI,15,Electronics,
O15355,C1548,P0344,2025-03-02 13:54:00,1898.56,UPI,10,Apparel,M
O15361,C1548,P0497,2025-03-15 22:12:00,21273.18,NetBanking,0,Home,
O15359,C1548,P0185,2025-03-26 12:13:00,31579.57,UPI,20,Electronics,
O15353,C1548,P0221,2025-06-18 21:44:00,9314.54,NetBanking,5,Home,
O15354,C1548,P0011,2025-07-30 21:57:00,15185.21,UPI,20,Electronics,
O15352,C1548,P0171,2025-09-10 15:50:00,13655.14,UPI,5,Footwear,10
O15350,C1548,P0246,2026-03-21 11:27:00,17652.89,UPI,0,Home,
O15358,C1548,P0176,2026-06-13 11:06:00,4954.64,UPI,15,Footwear,8
O15351,C1548,P0142,2026-07-17 13:30:00,4241.18,UPI,20,Beauty,
O15360,C1548,P0052,2026-07-17 13:52:00,10908.65,Card,40,Home,
O15356,C1548,P0020,2026-07-20 09:02:00,2275.79,NetBanking,10,Beauty,
O15357,C1548,P0490,2026-08-06 16:53:00,4493.05,Card,30,Home,
O15364,C1549,P0383,2025-02-10 08:25:00,2381.03,Wallet,0,Apparel,L
O15368,C1549,P0317,2025-03-28 12:59:00,3991.99,Card,10,Beauty,
O15365,C1549,P0300,2025-06-07 09:03:00,553.09,Card,15,Grocery,
O15377,C1549,P0164,2025-09-01 09:17:00,1522.62,UPI,30,Beauty,
O15375,C1549,P0353,2025-09-14 19:30:00,9272.14,Card,50,Electronics,
O15376,C1549,P0450,2025-11-07 17:36:00,2704.18,UPI,20,Beauty,
O15362,C1549,P0121,2025-12-08 16:35:00,17569.86,NetBanking,20,Home,
O15370,C1549,P0279,2026-01-21 19:12:00,4821.73,UPI,10,Beauty,
O15371,C1549,P0485,2026-01-31 09:19:00,1215.07,Card,20,Apparel,S
O15369,C1549,P0212,2026-02-25 15:13:00,17320.58,UPI,5,Home,
O15372,C1549,P0481,2026-03-10 22:03:00,2066.23,UPI,40,Apparel,XL
O15374,C1549,P0216,2026-04-05 11:47:00,5546.58,Card,5,Apparel,M
O15366,C1549,P0029,2026-05-11 16:56:00,2495.26,Card,20,Beauty,
O15373,C1549,P0372,2026-06-29 11:14:00,5292.91,Card,30,Apparel,M
O15363,C1549,P0154,2026-08-04 14:59:00,5999.14,UPI,40,Apparel,S
O15367,C1549,P0354,2026-08-13 22:25:00,4448.0,Card,30,Apparel,XL
O15382,C1550,P0230,2025-01-27 09:13:00,3729.35,UPI,10,Grocery,
O15380,C1550,P0252,2025-06-07 09:26:00,75137.37,Card,10,Electronics,
O15379,C1550,P0262,2025-11-29 23:49:00,3008.57,UPI,10,Apparel,L
O15381,C1550,P0415,2026-05-15 12:14:00,587.16,UPI,40,Footwear,8
O15378,C1550,P0029,2026-07-30 17:12:00,1559.54,NetBanking,50,Beauty,
O15383,C1550,P0290,2026-08-16 08:22:00,3010.18,UPI,15,Grocery,
O15387,C1551,P0389,2025-01-06 17:18:00,7168.63,Card,40,Home,
O15389,C1551,P0431,2025-04-10 23:52:00,13299.7,UPI,0,Home,
O15394,C1551,P0323,2025-06-22 16:49:00,2438.77,UPI,10,Apparel,S
O15392,C1551,P0387,2025-07-04 19:30:00,6315.03,Card,15,Apparel,L
O15385,C1551,P0471,2026-02-11 08:25:00,9461.51,Card,40,Home,
O15393,C1551,P0491,2026-02-28 21:08:00,16090.12,Card,50,Electronics,
O15386,C1551,P0176,2026-03-15 17:46:00,4080.29,UPI,30,Footwear,10
O15384,C1551,P0470,2026-04-01 14:30:00,19340.93,UPI,20,Electronics,
O15388,C1551,P0111,2026-05-02 18:45:00,6301.83,Card,15,Home,
O15390,C1551,P0469,2026-06-18 16:10:00,5472.02,UPI,30,Apparel,L
O15391,C1551,P0031,2026-07-22 13:25:00,4215.64,UPI,50,Home,
O15395,C1552,P0123,2025-09-03 20:49:00,2045.75,NetBanking,15,Apparel,L
O15401,C1552,P0220,2025-12-07 15:27:00,22395.6,UPI,50,Electronics,
O15399,C1552,P0291,2025-12-09 20:22:00,3304.61,UPI,15,Apparel,L
O15397,C1552,P0442,2026-01-13 18:10:00,19015.98,UPI,30,Electronics,
O15400,C1552,P0344,2026-02-15 12:06:00,1265.71,NetBanking,40,Apparel,XL
O15398,C1552,P0254,2026-04-22 23:22:00,54180.4,UPI,15,Electronics,
O15396,C1552,P0345,2026-06-25 22:05:00,58501.33,NetBanking,40,Electronics,
O15407,C1553,P0157,2025-02-09 08:36:00,85996.13,Card,10,Electronics,
O15408,C1553,P0364,2025-02-23 17:46:00,6652.38,Card,0,Electronics,
O15405,C1553,P0320,2025-10-09 17:39:00,5831.74,NetBanking,20,Beauty,
O15406,C1553,P0304,2026-03-10 08:10:00,2210.39,UPI,20,Apparel,S
O15403,C1553,P0313,2026-07-20 13:57:00,18239.03,Card,15,Electronics,
O15404,C1553,P0169,2026-07-31 20:17:00,11063.74,UPI,10,Footwear,10
O15402,C1553,P0425,2026-08-11 22:33:00,2349.07,NetBanking,30,Grocery,
O15419,C1554,P0063,2025-02-25 15:31:00,731.86,Card,40,Beauty,
O15423,C1554,P0075,2025-03-14 18:32:00,3104.56,UPI,0,Apparel,L
O15415,C1554,P0147,2025-04-28 23:18:00,1035.07,UPI,40,Grocery,
O15420,C1554,P0138,2025-06-21 19:27:00,6297.17,UPI,15,Beauty,
O15409,C1554,P0232,2025-06-28 20:45:00,2133.87,UPI,30,Apparel,L
O15422,C1554,P0491,2025-07-24 14:42:00,16090.12,Card,50,Electronics,
O15412,C1554,P0360,2025-09-24 18:42:00,33598.17,UPI,30,Electronics,
O15416,C1554,P0285,2025-09-30 22:39:00,2738.67,UPI,10,Grocery,
O15413,C1554,P0031,2025-10-23 21:19:00,7588.15,UPI,10,Home,
O15417,C1554,P0393,2026-01-10 11:53:00,5013.16,Wallet,5,Beauty,
O15418,C1554,P0177,2026-01-21 08:15:00,2977.51,Card,10,Beauty,
O15421,C1554,P0492,2026-01-27 18:49:00,2666.27,Card,10,Footwear,9
O15410,C1554,P0291,2026-04-09 15:35:00,3110.22,UPI,20,Apparel,S
O15414,C1554,P0035,2026-05-17 11:04:00,11083.08,UPI,15,Electronics,
O15411,C1554,P0111,2026-06-16 23:37:00,5931.14,UPI,20,Home,
O15424,C1555,P0068,2025-03-04 22:29:00,6480.89,UPI,30,Home,
O15427,C1555,P0421,2025-05-15 21:25:00,664.24,UPI,0,Apparel,M
O15425,C1555,P0431,2025-09-19 16:07:00,9309.79,Wallet,30,Home,
O15426,C1555,P0155,2025-11-23 17:04:00,2583.6,UPI,20,Grocery,
O15437,C1556,P0478,2025-12-06 15:45:00,8972.44,Card,50,Home,
O15431,C1556,P0310,2026-01-08 11:13:00,3159.85,UPI,5,Grocery,
O15436,C1556,P0480,2026-02-19 22:29:00,2421.34,NetBanking,15,Beauty,
O15428,C1556,P0351,2026-05-14 21:05:00,68573.77,UPI,5,Electronics,
O15435,C1556,P0458,2026-05-29 10:59:00,10562.56,UPI,40,Home,
O15433,C1556,P0474,2026-06-09 17:37:00,2499.24,UPI,30,Apparel,M
O15432,C1556,P0048,2026-06-13 15:09:00,6475.14,Card,0,Footwear,8
O15438,C1556,P0461,2026-07-01 19:50:00,8160.14,UPI,15,Apparel,L
O15430,C1556,P0327,2026-07-27 18:09:00,15105.71,Card,30,Home,
O15429,C1556,P0065,2026-07-31 22:14:00,19964.94,UPI,10,Home,
O15434,C1556,P0036,2026-08-15 19:41:00,6139.11,Card,15,Beauty,
O15449,C1557,P0311,2025-05-06 19:04:00,2557.91,UPI,10,Grocery,
O15444,C1557,P0500,2025-07-08 15:41:00,1261.03,Card,15,Electronics,
O15446,C1557,P0082,2025-07-20 11:37:00,5231.16,UPI,15,Home,
O15447,C1557,P0280,2025-08-19 21:07:00,12205.06,UPI,20,Electronics,
O15442,C1557,P0130,2025-08-27 09:28:00,4612.27,NetBanking,40,Apparel,S
O15443,C1557,P0315,2025-08-27 16:27:00,2572.75,Card,40,Grocery,
O15439,C1557,P0376,2025-11-13 19:38:00,5977.45,Card,5,Apparel,S
