order_id,returned,return_reason,days_to_return
O14573,0,,0
O14574,1,Size issue,13
O14572,0,,0
O14585,0,,0
O14588,0,,0
O14586,0,,0
O14590,0,,0
O14589,0,,0
O14583,0,,0
O14591,0,,0
O14587,0,,0
O14582,0,,0
O14584,0,,0
O14596,0,,0
O14600,0,,0
O14593,1,Product mismatch,12
O14595,0,,0
O14598,1,Product mismatch,8
O14602,0,,0
O14592,0,,0
O14597,0,,0
O14601,1,Product mismatch,4
O14599,0,,0
O14594,0,,0
O14603,0,,0
O14612,0,,0
O14611,0,,0
O14604,0,,0
O14605,0,,0
O14610,0,,0
O14608,0,,0
O14609,0,,0
O14607,0,,0
O14606,0,,0
O14613,0,,0
O14622,0,,0
O14614,0,,0
O14626,0,,0
O14623,0,,0
O14616,0,,0
O14621,0,,0
O14617,0,,0
O14627,0,,0
O14628,0,,0
O14615,0,,0
O14625,0,,0
O14624,1,Size issue,7
O14620,0,,0
O14618,0,,0
O14619,1,Changed mind,7
O14631,0,,0
O14632,0,,0
O14630,0,,0
O14633,0,,0
O14629,0,,0
O14636,0,,0
O14640,0,,0
O14634,0,,0
O14637,0,,0
O14644,0,,0
O14643,0,,0
O14638,0,,0
O14635,0,,0
O14641,1,Product mismatch,7
O14642,0,,0
O14639,0,,0
O14651,0,,0
O14645,0,,0
O14646,0,,0
O14650,0,,0
O14648,0,,0
O14647,0,,0
O14649,0,,0
O14654,0,,0
O14652,1,Damaged product,10
O14665,0,,0
O14653,0,,0
O14659,0,,0
O14655,0,,0
O14661,0,,0
O14663,0,,0
O14660,0,,0
O14658,0,,0
O14656,0,,0
O14657,1,Product mismatch,6
O14662,0,,0
O14664,0,,0
O14671,0,,0
O14667,0,,0
O14668,0,,0
O14670,0,,0
O14666,0,,0
O14669,0,,0
O14677,0,,0
O14672,0,,0
O14675,0,,0
O14676,0,,0
O14673,0,,0
O14674,0,,0
O14678,1,Product mismatch,2
O14680,0,,0
O14679,0,,0
O14687,1,Size issue,3
O14683,0,,0
O14682,1,Changed mind,6
O14681,0,,0
O14685,0,,0
O14686,0,,0
O14684,0,,0
O14690,0,,0
O14693,0,,0
O14698,0,,0
O14697,1,Product mismatch,14
O14696,0,,0
O14691,0,,0
O14695,0,,0
O14700,0,,0
O14689,0,,0
O14692,0,,0
O14699,0,,0
O14688,0,,0
O14694,1,Size issue,7
O14705,0,,0
O14703,0,,0
O14702,0,,0
O14704,0,,0
O14707,0,,0
O14701,1,Damaged product,2
O14706,0,,0
O14712,0,,0
O14713,0,,0
O14717,0,,0
O14714,0,,0
O14718,0,,0
O14716,0,,0
O14710,0,,0
O14715,0,,0
O14708,0,,0
O14711,0,,0
O14709,0,,0
O14723,0,,0
O14727,1,Product mismatch,5
O14719,0,,0
O14729,0,,0
O14724,0,,0
O14721,0,,0
O14726,0,,0
O14722,0,,0
O14720,0,,0
O14725,0,,0
O14728,0,,0
O14745,0,,0
O14743,0,,0
O14742,0,,0
O14736,0,,0
O14732,0,,0
O14737,0,,0
O14744,0,,0
O14740,1,Changed mind,13
O14741,0,,0
O14746,0,,0
O14733,0,,0
O14731,0,,0
O14735,0,,0
O14739,0,,0
O14738,0,,0
O14734,0,,0
O14730,0,,0
O14747,0,,0
O14749,0,,0
O14751,0,,0
O14748,0,,0
O14750,0,,0
O14754,1,Damaged product,11
O14752,0,,0
O14753,0,,0
O14759,0,,0
O14757,0,,0
O14761,0,,0
O14756,0,,0
O14758,1,Changed mind,2
O14760,0,,0
O14755,0,,0
O14762,0,,0
O14764,0,,0
O14766,0,,0
O14770,0,,0
O14767,0,,0
O14769,0,,0
O14765,0,,0
O14768,0,,0
O14763,0,,0
O14773,0,,0
O14771,0,,0
O14779,0,,0
O14782,0,,0
O14780,0,,0
O14775,0,,0
O14778,1,Changed mind,6
O14781,0,,0
O14783,0,,0
O14774,0,,0
O14776,0,,0
O14772,0,,0
O14777,0,,0
O14784,0,,0
O14792,0,,0
O14785,1,Changed mind,11
O14786,0,,0
O14793,1,Size issue,9
O14794,1,Changed mind,5
O14790,1,Damaged product,13
O14787,0,,0
O14788,1,Product mismatch,3
O14791,0,,0
O14789,0,,0
O14796,0,,0
O14799,0,,0
O14798,0,,0
O14800,0,,0
O14804,0,,0
O14795,0,,0
O14805,0,,0
O14802,0,,0
O14801,0,,0
O14803,0,,0
O14797,0,,0
O14806,0,,0
O14807,0,,0
O14810,0,,0
O14811,1,Changed mind,9
O14809,0,,0
O14808,0,,0
O14818,0,,0
O14812,0,,0
O14813,0,,0
O14814,0,,0
O14815,0,,0
O14817,0,,0
O14816,1,Size issue,11
O14828,0,,0
O14819,0,,0
O14829,0,,0
O14822,1,Size issue,9
O14825,1,Changed mind,12
O14821,0,,0
O14827,0,,0
O14824,0,,0
O14823,0,,0
O14826,0,,0
O14820,0,,0
O14831,0,,0
O14832,0,,0
O14830,1,Size issue,2
O14841,0,,0
O14836,0,,0
O14834,0,,0
O14833,0,,0
O14842,0,,0
O14839,0,,0
O14835,0,,0
O14840,0,,0
O14838,0,,0
O14837,0,,0
O14846,0,,0
O14847,0,,0
O14845,0,,0
O14850,1,Changed mind,4
O14851,0,,0
O14849,0,,0
O14844,1,Changed mind,3
O14843,0,,0
O14848,0,,0
O14858,0,,0
O14860,0,,0
O14852,0,,0
O14856,0,,0
O14854,0,,0
O14859,1,Product mismatch,5
O14857,0,,0
O14853,0,,0
O14855,0,,0
O14869,0,,0
O14872,0,,0
O14861,0,,0
O14865,0,,0
O14867,0,,0
O14870,0,,0
O14868,0,,0
O14862,0,,0
O14864,0,,0
O14863,0,,0
O14866,0,,0
O14871,0,,0
O14879,0,,0
O14880,0,,0
O14881,0,,0
O14873,0,,0
O14874,0,,0
O14882,0,,0
O14878,0,,0
O14877,0,,0
O14876,0,,0
O14875,0,,0
O14883,0,,0
O14884,0,,0
O14885,0,,0
O14892,0,,0
O14898,1,Changed mind,13
O14888,0,,0
O14897,0,,0
O14890,0,,0
O14893,0,,0
O14899,0,,0
O14894,0,,0
O14887,0,,0
O14889,0,,0
O14895,0,,0
O14896,0,,0
O14886,0,,0
O14891,1,Product mismatch,8
O14902,0,,0
O14909,0,,0
O14910,0,,0
O14906,0,,0
O14901,0,,0
O14905,0,,0
O14903,0,,0
O14900,0,,0
O14912,0,,0
O14907,0,,0
O14908,0,,0
O14911,0,,0
O14904,0,,0
O14915,0,,0
O14917,0,,0
O14919,0,,0
O14913,0,,0
O14918,0,,0
O14916,0,,0
O14914,0,,0
O14925,0,,0
O14927,0,,0
O14932,0,,0
O14926,0,,0
O14923,0,,0
O14929,0,,0
O14921,0,,0
O14924,0,,0
O14930,0,,0
O14920,0,,0
O14928,0,,0
O14933,1,Size issue,12
O14922,0,,0
O14931,0,,0
O14937,1,Changed mind,12
O14935,0,,0
O14940,1,Damaged product,6
O14946,0,,0
O14947,0,,0
O14945,0,,0
O14944,1,Changed mind,8
O14948,0,,0
O14941,0,,0
O14934,0,,0
O14942,0,,0
O14939,0,,0
O14943,1,Size issue,6
O14938,0,,0
O14936,0,,0
O14950,0,,0
O14955,0,,0
O14949,0,,0
O14954,0,,0
O14957,0,,0
O14951,0,,0
O14952,0,,0
O14958,0,,0
O14953,0,,0
O14956,0,,0
O14959,0,,0
O14966,0,,0
O14965,0,,0
O14968,0,,0
O14967,0,,0
O14960,0,,0
O14974,0,,0
O14962,0,,0
O14969,0,,0
O14972,0,,0
O14973,0,,0
O14971,0,,0
O14970,0,,0
O14964,0,,0
O14963,0,,0
O14975,0,,0
O14961,1,Damaged product,2
O14976,1,Product mismatch,11
O14977,0,,0
O14978,0,,0
O14986,0,,0
O14983,0,,0
O14980,1,Changed mind,7
O14987,0,,0
O14985,0,,0
O14979,0,,0
O14981,0,,0
O14982,0,,0
O14984,1,Product mismatch,11
O14996,0,,0
O14988,1,Size issue,5
O14995,0,,0
O14993,0,,0
O14989,0,,0
O14992,0,,0
O14991,0,,0
O14994,0,,0
O14990,0,,0
O15002,0,,0
O14998,0,,0
O15008,0,,0
O15000,0,,0
O15001,0,,0
O15005,0,,0
O14999,0,,0
O15007,1,Product mismatch,9
O14997,0,,0
O15006,0,,0
O15003,0,,0
O15004,1,Damaged product,6
O15010,0,,0
O15014,0,,0
O15016,0,,0
O15009,0,,0
O15017,1,Size issue,10
O15013,0,,0
O15015,0,,0
O15018,0,,0
O15012,1,Damaged product,2
O15011,0,,0
O15021,0,,0
O15024,0,,0
O15026,0,,0
O15020,0,,0
O15022,0,,0
O15025,0,,0
O15019,1,Product mismatch,4
O15023,1,Changed mind,11
O15034,0,,0
O15029,0,,0
O15031,0,,0
O15030,0,,0
O15033,0,,0
O15035,0,,0
O15027,0,,0
O15028,1,Size issue,7
O15032,0,,0
O15037,0,,0
O15036,0,,0
O15043,0,,0
O15041,0,,0
O15042,1,Changed mind,6
O15039,0,,0
O15044,0,,0
O15045,0,,0
O15040,1,Product mismatch,7
O15038,0,,0
O15053,0,,0
O15046,0,,0
O15048,0,,0
O15052,1,Size issue,3
O15047,1,Product mismatch,8
O15055,0,,0
O15049,0,,0
O15054,0,,0
O15051,0,,0
O15050,0,,0
O15056,0,,0
O15059,0,,0
O15058,0,,0
O15060,0,,0
O15062,0,,0
O15057,1,Changed mind,14
O15061,0,,0
O15068,0,,0
O15070,1,Product mismatch,2
O15066,0,,0
O15065,0,,0
O15072,0,,0
O15064,0,,0
O15067,0,,0
O15063,0,,0
O15071,0,,0
O15069,0,,0
O15084,1,Changed mind,10
O15082,0,,0
O15078,0,,0
O15073,0,,0
O15085,0,,0
O15087,0,,0
O15079,0,,0
O15083,0,,0
O15077,0,,0
O15080,1,Product mismatch,8
O15086,0,,0
O15076,0,,0
O15075,0,,0
O15081,0,,0
O15074,0,,0
O15095,0,,0
O15096,0,,0
O15100,0,,0
O15101,0,,0
O15093,0,,0
O15098,0,,0
O15099,0,,0
O15089,0,,0
O15097,0,,0
O15094,0,,0
O15090,0,,0
O15092,0,,0
O15091,0,,0
O15088,0,,0
O15104,0,,0
O15102,0,,0
O15103,1,Changed mind,4
O15107,0,,0
O15108,0,,0
O15105,0,,0
O15106,0,,0
O15109,0,,0
O15110,0,,0
O15112,0,,0
O15113,0,,0
O15114,0,,0
O15115,0,,0
O15111,1,Damaged product,8
O15128,0,,0
O15131,0,,0
O15123,0,,0
O15127,0,,0
O15129,0,,0
O15120,0,,0
O15130,0,,0
O15119,0,,0
O15116,1,Damaged product,7
O15126,0,,0
O15124,0,,0
O15121,0,,0
O15125,0,,0
O15118,0,,0
O15117,0,,0
O15122,0,,0
O15138,0,,0
O15133,0,,0
O15136,0,,0
O15139,0,,0
O15135,0,,0
O15132,0,,0
O15137,0,,0
O15134,0,,0
O15147,0,,0
O15145,0,,0
O15143,0,,0
O15149,0,,0
O15140,0,,0
O15144,0,,0
O15148,0,,0
O15146,0,,0
O15141,0,,0
O15142,0,,0
O15151,0,,0
O15150,0,,0
O15153,0,,0
O15152,0,,0
O15155,0,,0
O15156,0,,0
O15154,0,,0
O15162,0,,0
O15165,0,,0
O15158,0,,0
O15166,0,,0
O15159,0,,0
O15164,0,,0
O15157,0,,0
O15169,0,,0
O15163,0,,0
O15168,0,,0
O15161,1,Damaged product,8
O15167,1,Size issue,7
O15160,0,,0
O15177,0,,0
O15172,0,,0
O15171,0,,0
O15180,0,,0
O15173,0,,0
O15179,0,,0
O15176,0,,0
O15178,0,,0
O15175,0,,0
O15170,0,,0
O15174,0,,0
O15192,0,,0
O15191,0,,0
O15190,0,,0
O15194,0,,0
O15189,1,Product mismatch,12
O15193,0,,0
O15196,0,,0
O15183,0,,0
O15186,0,,0
O15184,0,,0
O15185,0,,0
O15188,0,,0
O15195,0,,0
O15182,0,,0
O15181,0,,0
O15197,0,,0
O15187,0,,0
O15199,1,Changed mind,5
O15208,0,,0
O15200,0,,0
O15198,0,,0
O15205,0,,0
O15206,1,Changed mind,14
O15203,0,,0
O15202,0,,0
O15201,0,,0
O15207,0,,0
O15204,1,Changed mind,9
O15213,0,,0
O15214,0,,0
O15210,0,,0
O15215,0,,0
O15212,1,Changed mind,7
O15209,0,,0
O15211,0,,0
O15220,0,,0
O15219,0,,0
O15223,0,,0
O15221,0,,0
O15224,1,Changed mind,6
O15218,0,,0
O15217,0,,0
O15222,0,,0
O15216,0,,0
O15227,0,,0
O15228,0,,0
O15229,0,,0
O15231,0,,0
O15234,0,,0
O15233,0,,0
O15230,1,Product mismatch,6
O15226,0,,0
O15235,0,,0
O15232,0,,0
O15225,0,,0
O15238,0,,0
O15241,0,,0
O15239,0,,0
O15236,0,,0
O15242,0,,0
O15240,0,,0
O15237,0,,0
O15249,0,,0
O15247,0,,0
O15254,1,Changed mind,4
O15248,0,,0
O15246,0,,0
O15245,0,,0
O15251,0,,0
O15256,0,,0
O15244,0,,0
O15255,0,,0
O15250,0,,0
O15252,0,,0
O15243,1,Damaged product,9
O15253,0,,0
O15260,0,,0
O15259,0,,0
O15258,0,,0
O15257,0,,0
O15262,0,,0
O15261,0,,0
O15263,0,,0
O15271,0,,0
O15264,0,,0
O15276,0,,0
O15268,0,,0
O15265,0,,0
O15272,0,,0
O15266,0,,0
O15267,0,,0
O15275,0,,0
O15274,0,,0
O15270,0,,0
O15277,0,,0
O15269,0,,0
O15273,0,,0
O15281,0,,0
O15284,0,,0
O15278,0,,0
O15282,0,,0
O15283,0,,0
O15280,0,,0
O15279,0,,0
O15287,0,,0
O15290,0,,0
O15289,0,,0
O15295,0,,0
O15292,0,,0
O15285,0,,0
O15296,0,,0
O15294,0,,0
O15286,0,,0
O15288,0,,0
O15291,0,,0
O15293,0,,0
O15297,0,,0
O15298,0,,0
O15308,0,,0
O15301,0,,0
O15300,0,,0
O15307,0,,0
O15304,0,,0
O15302,0,,0
O15306,0,,0
O15305,0,,0
O15303,0,,0
O15299,0,,0
O15310,0,,0
O15311,0,,0
O15312,0,,0
O15309,0,,0
O15314,0,,0
O15313,0,,0
O15317,1,Product mismatch,5
O15320,0,,0
O15316,0,,0
O15315,0,,0
O15318,0,,0
O15319,0,,0
O15326,0,,0
O15322,0,,0
O15324,0,,0
O15325,0,,0
O15323,0,,0
O15321,0,,0
O15333,0,,0
O15327,0,,0
O15329,0,,0
O15331,0,,0
O15332,0,,0
O15330,0,,0
O15328,0,,0
O15334,0,,0
O15343,0,,0
O15337,0,,0
O15335,0,,0
O15336,0,,0
O15342,0,,0
O15341,0,,0
O15340,0,,0
O15338,1,Changed mind,12
O15339,0,,0
O15345,0,,0
O15348,0,,0
O15347,0,,0
O15346,0,,0
O15344,0,,0
O15349,0,,0
O15355,0,,0
O15361,0,,0
O15359,0,,0
O15353,0,,0
O15354,0,,0
O15352,1,Product mismatch,5
O15350,0,,0
O15358,0,,0
O15351,0,,0
O15360,0,,0
O15356,0,,0
O15357,0,,0
O15364,1,Changed mind,12
O15368,0,,0
O15365,0,,0
O15377,0,,0
O15375,0,,0
O15376,0,,0
O15362,0,,0
O15370,0,,0
O15371,0,,0
O15369,0,,0
O15372,0,,0
O15374,0,,0
O15366,0,,0
O15373,1,Size issue,3
O15363,0,,0
O15367,0,,0
O15382,0,,0
O15380,0,,0
O15379,0,,0
O15381,0,,0
O15378,0,,0
O15383,0,,0
O15387,0,,0
O15389,0,,0
O15394,0,,0
O15392,0,,0
O15385,0,,0
O15393,0,,0
O15386,0,,0
O15384,0,,0
O15388,0,,0
O15390,0,,0
O15391,0,,0
O15395,0,,0
O15401,1,Damaged product,9
O15399,0,,0
O15397,0,,0
O15400,0,,0
O15398,0,,0
O15396,1,Changed mind,7
O15407,0,,0
O15408,0,,0
O15405,0,,0
O15406,0,,0
O15403,0,,0
O15404,1,Changed mind,6
O15402,0,,0
O15419,0,,0
O15423,0,,0
O15415,0,,0
O15420,0,,0
O15409,1,Changed mind,10
O15422,0,,0
O15412,0,,0
O15416,0,,0
O15413,0,,0
O15417,0,,0
O15418,0,,0
O15421,0,,0
O15410,0,,0
O15414,0,,0
O15411,0,,0
O15424,0,,0
O15427,0,,0
O15425,0,,0
O15426,0,,0
O15437,0,,0
O15431,0,,0
O15436,0,,0
O15428,0,,0
O15435,0,,0
O15433,0,,0
O15432,0,,0
O15438,0,,0
O15430,0,,0
O15429,0,,0
O15434,0,,0
O15449,0,,0
O15444,0,,0
O15446,0,,0
O15447,1,Damaged product,8
O15442,0,,0
O15443,0,,0
O15439,0,,0
O15445,0,,0
O15448,0,,0
O15441,0,,0
O15450,0,,0
O15440,0,,0
O15461,0,,0
O15467,0,,0
O15457,1,Size issue,8
O15464,0,,0
O15462,0,,0
O15451,0,,0
O15466,1,Changed mind,13
O15453,0,,0
O15465,0,,0
O15458,0,,0
O15468,0,,0
O15456,0,,0
O15455,0,,0
O15463,0,,0
O15454,0,,0
O15460,1,Product mismatch,12
O15459,0,,0
O15452,0,,0
O15476,0,,0
O15477,0,,0
O15473,0,,0
O15470,1,Damaged product,14
O15471,0,,0
O15472,0,,0
O15474,0,,0
O15475,0,,0
O15469,0,,0
O15478,0,,0
O15485,0,,0
O15482,1,Product mismatch,11
O15484,0,,0
O15486,0,,0
O15481,0,,0
O15487,0,,0
O15480,0,,0
O15483,0,,0
O15479,0,,0
O15489,0,,0
O15498,0,,0
O15493,0,,0
O15491,0,,0
O15497,1,Changed mind,3
O15495,0,,0
O15492,0,,0
O15490,0,,0
O15488,0,,0
O15496,0,,0
O15494,0,,0
O15499,0,,0
O15506,1,Product mismatch,2
O15500,0,,0
O15502,0,,0
O15503,1,Product mismatch,5
O15508,0,,0
O15501,0,,0
O15507,0,,0
O15505,0,,0
O15504,0,,0
O15510,0,,0
O15516,0,,0
O15514,0,,0
O15517,0,,0
O15513,1,Changed mind,6
O15515,0,,0
O15511,0,,0
O15512,0,,0
O15509,0,,0
O15526,0,,0
O15522,0,,0
O15519,0,,0
O15525,0,,0
O15521,0,,0
O15518,0,,0
O15524,0,,0
O15528,0,,0
O15520,0,,0
O15527,0,,0
O15523,0,,0
O15533,0,,0
O15536,0,,0
O15537,0,,0
O15529,0,,0
O15532,0,,0
O15535,0,,0
O15531,1,Size issue,5
O15530,0,,0
O15534,0,,0
O15541,0,,0
O15546,0,,0
O15543,0,,0
O15544,0,,0
O15542,0,,0
O15548,0,,0
O15539,0,,0
O15547,0,,0
O15545,0,,0
O15538,0,,0
O15540,0,,0
O15550,0,,0
O15556,0,,0
O15555,0,,0
O15551,0,,0
O15549,0,,0
O15558,0,,0
O15562,0,,0
O15553,0,,0
O15552,0,,0
O15557,0,,0
O15561,0,,0
O15560,0,,0
O15559,0,,0
O15554,0,,0
O15565,0,,0
O15567,0,,0
O15574,0,,0
O15572,0,,0
O15570,0,,0
O15579,0,,0
O15566,0,,0
O15563,0,,0
O15577,0,,0
O15578,0,,0
O15568,0,,0
O15573,1,Changed mind,9
O15571,0,,0
O15569,0,,0
O15564,0,,0
O15575,0,,0
O15576,0,,0
O15580,0,,0
O15587,0,,0
O15585,0,,0
O15582,0,,0
O15586,0,,0
O15581,0,,0
O15584,0,,0
O15583,0,,0
O15589,0,,0
O15594,0,,0
O15592,0,,0
O15590,0,,0
O15593,0,,0
O15588,0,,0
O15591,0,,0
O15597,0,,0
O15602,0,,0
O15600,0,,0
O15601,0,,0
O15599,0,,0
O15596,0,,0
O15598,0,,0
O15595,0,,0
O15606,0,,0
O15603,1,Product mismatch,7
O15608,0,,0
O15610,0,,0
O15605,0,,0
O15609,0,,0
O15604,0,,0
O15607,1,Damaged product,12
O15615,0,,0
O15613,0,,0
O15618,0,,0
O15617,0,,0
O15612,0,,0
O15619,0,,0
O15611,0,,0
O15616,0,,0
O15614,0,,0
O15626,1,Product mismatch,13
O15623,0,,0
O15630,0,,0
O15621,0,,0
O15625,0,,0
O15627,0,,0
O15629,0,,0
O15628,1,Size issue,9
O15631,0,,0
O15622,0,,0
O15620,0,,0
O15624,0,,0
O15634,0,,0
O15638,0,,0
O15635,0,,0
O15640,0,,0
O15643,0,,0
O15637,0,,0
O15641,0,,0
O15636,0,,0
O15632,0,,0
O15642,0,,0
O15639,0,,0
O15633,0,,0
O15644,0,,0
O15646,0,,0
O15650,0,,0
O15647,0,,0
O15652,0,,0
O15651,0,,0
O15648,0,,0
O15649,0,,0
O15645,0,,0
O15655,0,,0
O15656,0,,0
O15659,0,,0
O15653,0,,0
O15658,0,,0
O15657,0,,0
O15654,0,,0
O15660,0,,0
O15666,0,,0
O15664,0,,0
O15663,0,,0
O15662,1,Product mismatch,3
O15661,0,,0
O15665,0,,0
O15667,1,Changed mind,10
O15671,0,,0
O15672,0,,0
O15669,1,Product mismatch,2
O15670,0,,0
O15668,0,,0
O15673,0,,0
O15681,0,,0
O15676,0,,0
O15683,0,,0
O15677,0,,0
O15684,0,,0
O15675,0,,0
O15679,0,,0
O15680,1,Product mismatch,4
O15678,0,,0
O15674,0,,0
O15682,0,,0
O15686,0,,0
O15687,0,,0
O15692,1,Size issue,12
O15691,0,,0
O15689,0,,0
O15688,0,,0
O15685,0,,0
O15690,0,,0
O15698,0,,0
O15693,0,,0
O15696,0,,0
O15700,0,,0
O15695,0,,0
O15699,0,,0
O15694,0,,0
O15697,0,,0
O15702,0,,0
O15713,0,,0
O15706,0,,0
O15709,0,,0
O15703,0,,0
O15710,0,,0
O15711,1,Changed mind,12
O15705,0,,0
O15707,0,,0
O15708,0,,0
O15714,0,,0
O15712,0,,0
O15704,0,,0
O15701,0,,0
O15716,0,,0
O15715,0,,0
O15719,1,Changed mind,12
O15718,0,,0
O15717,0,,0
O15724,0,,0
O15720,0,,0
O15729,0,,0
O15723,0,,0
O15721,0,,0
O15725,0,,0
O15731,0,,0
O15727,0,,0
O15726,0,,0
O15730,0,,0
O15732,0,,0
O15734,0,,0
O15733,0,,0
O15728,0,,0
O15722,0,,0
O15736,0,,0
O15740,0,,0
O15739,0,,0
O15738,0,,0
O15735,0,,0
O15737,0,,0
O15749,0,,0
O15743,0,,0
O15745,0,,0
O15747,0,,0
O15741,0,,0
O15746,0,,0
O15748,0,,0
O15742,0,,0
O15744,0,,0
O15753,0,,0
O15755,0,,0
O15758,0,,0
O15754,0,,0
O15756,0,,0
O15757,0,,0
O15750,0,,0
O15752,0,,0
O15751,0,,0
O15767,0,,0
O15761,0,,0
O15764,0,,0
O15766,1,Size issue,14
O15759,0,,0
O15760,0,,0
O15765,0,,0
O15763,1,Damaged product,10
O15762,0,,0
O15776,0,,0
O15775,0,,0
O15777,0,,0
O15774,0,,0
O15780,0,,0
O15772,0,,0
O15769,0,,0
O15773,0,,0
O15771,0,,0
O15770,0,,0
O15778,0,,0
O15779,0,,0
O15768,0,,0
O15782,0,,0
O15786,0,,0
O15784,0,,0
O15781,0,,0
O15783,0,,0
O15785,1,Size issue,6
O15800,0,,0
O15798,0,,0
O15799,0,,0
O15797,0,,0
O15795,0,,0
O15790,0,,0
O15796,0,,0
O15794,0,,0
O15791,1,Product mismatch,2
O15792,0,,0
O15789,0,,0
O15787,0,,0
O15788,0,,0
O15793,0,,0
O15804,0,,0
O15807,0,,0
O15808,0,,0
O15803,0,,0
O15802,1,Product mismatch,2
O15806,0,,0
O15805,0,,0
O15801,0,,0
O15812,0,,0
O15809,1,Changed mind,14
O15811,0,,0
O15810,0,,0
O15813,0,,0
O15819,0,,0
O15814,0,,0
O15820,0,,0
O15818,0,,0
O15815,0,,0
O15821,0,,0
O15816,0,,0
O15817,0,,0
O15828,1,Product mismatch,5
O15823,0,,0
O15827,0,,0
O15824,0,,0
O15829,0,,0
O15825,0,,0
O15831,0,,0
O15826,0,,0
O15822,0,,0
O15830,0,,0
O15832,0,,0
O15843,0,,0
O15841,0,,0
O15833,0,,0
O15836,1,Size issue,5
O15837,0,,0
O15838,0,,0
O15839,0,,0
O15840,0,,0
O15835,0,,0
O15842,0,,0
O15834,0,,0
O15848,0,,0
O15845,0,,0
O15852,0,,0
O15846,0,,0
O15855,1,Size issue,3
O15847,0,,0
O15853,0,,0
O15844,0,,0
O15851,0,,0
O15850,0,,0
O15849,0,,0
O15854,0,,0
O15857,0,,0
O15858,0,,0
O15856,0,,0
O15860,0,,0
O15859,0,,0
O15861,0,,0
O15862,0,,0
O15864,0,,0
O15874,0,,0
O15868,1,Product mismatch,10
O15865,0,,0
O15871,0,,0
O15870,0,,0
O15866,0,,0
O15872,0,,0
O15867,0,,0
O15873,0,,0
O15869,1,Product mismatch,8
O15863,1,Size issue,10
O15881,0,,0
O15875,0,,0
O15888,0,,0
O15879,0,,0
O15877,0,,0
O15882,0,,0
O15887,0,,0
O15878,0,,0
O15889,0,,0
O15886,0,,0
O15890,0,,0
O15876,0,,0
O15885,0,,0
O15883,0,,0
O15884,0,,0
O15880,0,,0
O15892,1,Changed mind,11
O15891,0,,0
O15893,0,,0
O15896,0,,0
O15894,1,Size issue,9
O15895,0,,0
O15898,0,,0
O15897,0,,0
O15899,0,,0
O15901,0,,0
O15905,0,,0
O15906,0,,0
O15904,0,,0
O15903,1,Changed mind,14
O15902,0,,0
O15900,1,Changed mind,12
O15911,0,,0
O15913,0,,0
O15909,0,,0
O15915,0,,0
O15910,0,,0
O15907,0,,0
O15912,0,,0
O15908,0,,0
O15916,0,,0
O15914,0,,0
O15918,0,,0
O15920,0,,0
O15926,1,Product mismatch,6
O15923,0,,0
O15919,0,,0
O15922,1,Size issue,8
O15925,1,Changed mind,13
O15924,0,,0
O15917,1,Changed mind,13
O15921,1,Changed mind,8
O15929,0,,0
O15935,1,Damaged product,12
O15930,0,,0
O15932,0,,0
O15933,0,,0
O15928,0,,0
O15934,1,Size issue,13
O15931,0,,0
O15927,0,,0
O15938,0,,0
O15949,0,,0
O15945,0,,0
O15940,0,,0
O15944,0,,0
O15936,0,,0
O15946,1,Product mismatch,13
O15939,0,,0
O15947,0,,0
O15937,0,,0
O15941,0,,0
O15943,0,,0
O15948,0,,0
O15942,0,,0
O15952,0,,0
O15953,0,,0
O15951,0,,0
O15955,0,,0
O15956,0,,0
O15954,0,,0
O15950,1,Changed mind,7
O15965,0,,0
O15962,0,,0
O15964,0,,0
O15963,0,,0
O15957,1,Changed mind,6
O15959,0,,0
O15958,0,,0
O15967,1,Damaged product,14
O15966,0,,0
O15961,0,,0
O15960,0,,0
O15975,0,,0
O15968,0,,0
O15980,1,Damaged product,12
O15977,1,Size issue,8
O15974,0,,0
O15973,0,,0
O15978,0,,0
O15970,0,,0
O15971,0,,0
O15976,0,,0
O15979,0,,0
O15972,0,,0
O15969,0,,0
O15981,0,,0
O15989,0,,0
O15986,0,,0
O15990,0,,0
O15984,0,,0
O15988,0,,0
O15985,0,,0
O15982,0,,0
O15987,0,,0
O15983,0,,0
O15998,0,,0
O15995,0,,0
O16003,0,,0
O15992,0,,0
O15996,0,,0
O16001,0,,0
O16002,0,,0
O16000,0,,0
O15999,0,,0
O15994,0,,0
O15991,0,,0
O16004,0,,0
O15993,1,Changed mind,6
O15997,0,,0
O16005,0,,0
O16009,0,,0
O16006,0,,0
O16010,0,,0
O16008,0,,0
O16007,0,,0
O16018,0,,0
O16013,0,,0
O16014,0,,0
O16015,0,,0
O16019,0,,0
O16017,0,,0
O16020,0,,0
O16011,0,,0
O16012,0,,0
O16016,1,Size issue,5
O16031,0,,0
O16028,1,Damaged product,5
O16033,0,,0
O16029,0,,0
O16024,0,,0
O16025,0,,0
O16034,1,Size issue,11
O16026,0,,0
O16021,0,,0
O16032,1,Product mismatch,2
O16027,0,,0
O16022,0,,0
O16035,1,Size issue,5
O16030,0,,0
O16023,0,,0
O16040,0,,0
O16036,0,,0
O16043,0,,0
O16041,0,,0
O16039,0,,0
O16037,0,,0
O16042,0,,0
O16038,0,,0
O16050,0,,0
O16045,0,,0
O16044,0,,0
O16051,0,,0
O16052,1,Damaged product,8
O16046,0,,0
O16049,0,,0
O16048,0,,0
